event_id,roi,lon,lat,area_ha,radd_any,clear_post,s1_post,ang_2020_2021_deg,tau,registered
C1974,CG1,29.091,1.154,1.162,2021-01-27,29.748,75.774,52.966,16.309,1
C1975,CG1,29.091,1.169,1.43,2021-05-01,23.882,60.806,40.589,16.309,1
C1976,CG1,29.092,1.183,1.698,2021-01-13,29.133,78.484,39.161,16.309,1
C1977,CG1,29.091,1.241,1.073,2021-01-01,31.111,80.806,58.672,16.309,1
C1978,CG1,29.093,1.146,4.38,2021-01-13,30.531,78.484,54.913,16.309,1
C1979,CG1,29.093,1.181,1.877,2021-05-15,22.169,58.097,38.434,16.309,1
C1980,CG1,29.093,1.229,1.073,2021-01-27,30.909,75.774,43.694,16.309,1
C1981,CG1,29.093,1.316,1.072,2021-03-14,30.543,68.29,41.814,16.309,1
C1982,CG1,29.094,1.116,1.877,2021-01-01,28.139,80.806,54.896,16.309,1
C1983,CG1,29.094,1.156,1.519,2021-02-08,27.578,73.857,53.997,16.309,1
C1984,CG1,29.094,1.169,1.698,2021-01-15,35.603,78.097,34.867,16.309,1
C1985,CG1,29.095,1.111,1.073,2021-04-19,22.535,62.467,29.867,16.309,1
C1986,CG1,29.095,1.163,2.234,2021-02-06,30.083,74.143,48.613,16.309,1
C1987,CG1,29.096,1.193,1.788,2021-01-01,31.789,80.806,48.43,16.309,1
C1988,CG1,29.094,1.282,1.251,2021-02-08,30.088,73.857,56.108,16.309,1
C1989,CG1,29.096,1.123,1.162,2021-08-17,14.715,31.161,26.766,16.309,1
C1990,CG1,29.097,1.107,1.073,2021-01-03,31.664,80.419,53.427,16.309,1
C1991,CG1,29.099,1.146,1.162,2021-01-01,30.97,80.806,52.86,16.309,1
C1992,CG1,29.099,1.244,9.116,2021-02-06,23.433,74.143,66.388,16.309,1
C1993,CG1,29.099,1.292,1.073,2021-01-27,30.187,75.774,48.908,16.309,1
C1994,CG1,29.1,1.144,1.519,2021-03-14,23.551,68.29,51.236,16.309,1
C1995,CG1,29.1,1.105,1.341,2021-01-27,27.563,75.774,49.027,16.309,1
C1996,CG1,29.101,1.201,5.81,2021-01-27,29.634,75.774,50.444,16.309,1
C1997,CG1,29.1,1.214,6.435,2021-03-28,23.48,65.581,45.989,16.309,1
C1998,CG1,29.102,1.162,1.073,2021-02-08,27.404,73.857,42.753,16.309,1
C1999,CG1,29.102,1.197,1.251,2021-04-09,26.492,63.8,31.798,16.309,1
C2000,CG1,29.104,1.235,1.073,2021-01-13,30.871,78.484,50.418,16.309,1
C2001,CG1,29.104,1.22,2.234,2021-01-01,26.636,80.806,35.544,16.309,1
C2002,CG1,29.105,1.116,1.698,2021-01-13,31.118,78.484,47.036,16.309,1
C2003,CG1,29.104,1.122,1.073,2021-01-01,30.219,80.806,41.185,16.309,1
C2004,CG1,29.105,1.195,2.056,2021-01-01,36.248,80.806,52.325,16.309,1
C2005,CG1,29.105,1.144,1.073,2021-01-13,28.478,78.484,33.911,16.309,1
C2006,CG1,29.106,1.163,3.575,2021-01-01,32.822,80.806,37.03,16.309,1
C2007,CG1,29.106,1.17,1.073,2021-02-20,29.806,72.143,47.572,16.309,1
C2008,CG1,29.105,1.217,2.056,2021-03-04,23.684,70.226,40.267,16.309,1
C2009,CG1,29.106,1.194,1.073,2021-01-03,31.929,80.419,41.903,16.309,1
C2010,CG1,29.106,1.223,1.251,2021-03-28,21.28,65.581,37.815,16.309,1
C2011,CG1,29.106,1.238,1.788,2021-03-14,25.382,68.29,32.322,16.309,1
C2012,CG1,29.107,1.123,1.073,2021-01-01,29.928,80.806,46.815,16.309,1
