B11_2019,B11_2020,B12_2019,B12_2020,B2_2019,B2_2020,B3_2019,B3_2020,B4_2019,B4_2020,B8_2019,B8_2020,NBR_2019,NBR_2020,NDVI_2019,NDVI_2020,angle_deg,strat,lon,lat,roi,s2_angle
0.43527498841285706,0.4041999876499176,0.38359999656677246,0.3226499855518341,0.11319524049758911,0.1040399968624115,0.16120000183582306,0.14348000288009644,0.2354000061750412,0.20069999992847443,0.30794286727905273,0.28835999965667725,-0.10940338671207428,-0.05612017214298248,0.13351212441921234,0.17924180626869202,19.30235956601056,0,42.61387620618401,6.918240413353876,ET_somali,6.687142651918341
0.4544000029563904,0.43140000104904175,0.4165000021457672,0.37299999594688416,0.12540000677108765,0.12939999997615814,0.1785999983549118,0.18140000104904175,0.26460000872612,0.251800000667572,0.32440000772476196,0.30640000104904175,-0.1243082657456398,-0.09802766144275665,0.10152801126241684,0.0978144034743309,21.687745526275446,0,43.020184209191264,6.69150563564211,ET_somali,2.484462251875181
0.4444499909877777,0.41770249605178833,0.3762666583061218,0.33934998512268066,0.11819999665021896,0.11212000250816345,0.17020000517368317,0.1629599928855896,0.24500000476837158,0.21833333373069763,0.3131999969482422,0.3049750030040741,-0.09147166460752487,-0.05335037782788277,0.12217841297388077,0.16556523740291595,21.39960452881371,0,42.832076988696635,6.771186201343511,ET_somali,5.20017875422567
0.44255000352859497,0.42582499980926514,0.36419999599456787,0.32249999046325684,0.11975999921560287,0.1085333302617073,0.17313332855701447,0.1551000028848648,0.24911999702453613,0.21566666662693024,0.32499998807907104,0.31166666746139526,-0.05687755346298218,-0.01708276942372322,0.13216747343540192,0.182048037648201,19.40801200645463,0,42.83270580939552,6.735433253035554,ET_somali,6.0891052295744235
0.36809998750686646,0.37218332290649414,0.32864001393318176,0.3291800022125244,0.07909999787807465,0.08070000261068344,0.12003333121538162,0.12280000001192093,0.19438999891281128,0.19833000004291534,0.258899986743927,0.26636001467704773,-0.118698351085186,-0.10548407584428787,0.14231504499912262,0.14639870822429657,15.336293577633212,0,42.64289178986107,7.048226634965972,ET_somali,1.4209117794290804
0.43105000257492065,0.4124000072479248,0.39785000681877136,0.3577499985694885,0.07919999957084656,0.08079999685287476,0.12430000305175781,0.12540000677108765,0.225600004196167,0.21449999511241913,0.2935999929904938,0.28780001401901245,-0.1507701426744461,-0.10835719108581543,0.13097070157527924,0.145928755402565,14.944487745407555,0,42.71206206673827,6.930906658859962,ET_somali,3.8804786653070162
0.41769999265670776,0.38339999318122864,0.35063332319259644,0.29214000701904297,0.1265999972820282,0.10499999672174454,0.1746000051498413,0.14625999331474304,0.2423499971628189,0.19529999792575836,0.3215000033378601,0.2851499915122986,-0.04334455356001854,-0.012108325958251953,0.14037422835826874,0.18701216578483582,25.10524090324756,0,42.628249250729915,6.600506297360802,ET_somali,6.6570668386715335
0.430400013923645,0.4207499921321869,0.38019999861717224,0.3543500006198883,0.09539999812841415,0.10199999809265137,0.14900000393390656,0.1518000066280365,0.25099998712539673,0.23909999430179596,0.3176000118255615,0.3140000104904175,-0.08971049636602402,-0.06037254258990288,0.11712983250617981,0.1354185789823532,14.715957750895116,0,43.070759359687194,6.99244125582215,ET_somali,3.1978678847130273
0.46121999621391296,0.4588499963283539,0.3827750086784363,0.36500000953674316,0.1371999979019165,0.13966666162014008,0.1985500007867813,0.19679999351501465,0.27744999527931213,0.26497143507003784,0.35484999418258667,0.3559499979019165,-0.037858009338378906,-0.012552897445857525,0.12241024523973465,0.14652186632156372,18.516684497089912,0,42.85633150136786,7.068798054972309,ET_somali,2.894729037734999
0.4181666672229767,0.4151666760444641,0.35823750495910645,0.3407750129699707,0.11407272517681122,0.12009231001138687,0.1634666621685028,0.16680000722408295,0.24047499895095825,0.2354000061750412,0.31146666407585144,0.319599986076355,-0.06983806192874908,-0.03206515684723854,0.1286216825246811,0.15171167254447937,18.50806898152513,0,42.68924485852163,7.080206659080626,ET_somali,3.9013672500793013
