cls,cnt_202012,cnt_202101,cnt_202102,cnt_202103,cnt_202104,cnt_202105,cnt_202106,cnt_202107,cnt_202108,cnt_202109,cnt_202110,cnt_202111,cnt_202112,cnt_202201,lat,lon,nbr_202012,nbr_202101,nbr_202102,nbr_202103,nbr_202104,nbr_202105,nbr_202106,nbr_202107,nbr_202108,nbr_202109,nbr_202110,nbr_202111,nbr_202112,nbr_202201,ndvi_202012,ndvi_202101,ndvi_202102,ndvi_202103,ndvi_202104,ndvi_202105,ndvi_202106,ndvi_202107,ndvi_202108,ndvi_202109,ndvi_202110,ndvi_202111,ndvi_202112,ndvi_202201
1,2,2,3,3,1,3,3,4,3,3,0,1,2,2,0.2330679004648086,23.99772924726152,0.3748794496059418,0.4193640351295471,0.47072330117225647,0.37684366106987,0.19784656167030334,0.19421924650669098,0.3009478747844696,0.30464160442352295,0.3638688623905182,0.4007895290851593,-9.0,0.43439948558807373,0.5485738515853882,0.5372233390808105,0.537611186504364,0.43202418088912964,0.6507731676101685,0.4805709719657898,0.5406808853149414,0.5240665674209595,0.6135194897651672,0.6399556994438171,0.588410496711731,0.6995210647583008,-9.0,0.673011064529419,0.8025462031364441,0.7530031204223633
1,5,4,5,1,1,5,6,5,5,3,4,4,3,4,0.5602343269411385,23.87259392818366,0.4981423318386078,0.3714194893836975,0.3621528744697571,0.11257485300302505,0.22877174615859985,0.2880171835422516,0.45835474133491516,0.3947089910507202,0.39676839113235474,0.3619292378425598,0.4459504783153534,0.4459153115749359,0.5419939756393433,0.5746306777000427,0.6630710363388062,0.6490623950958252,0.6156197190284729,0.3938484489917755,0.5205655694007874,0.695190966129303,0.7653648853302002,0.6127256155014038,0.6513038277626038,0.6369683742523193,0.7323849201202393,0.6049774885177612,0.6811594367027283,0.7983999848365784
1,6,4,4,0,4,4,4,2,2,0,7,0,2,4,0.9258486475777836,23.72688718909948,0.3106589615345001,0.31604763865470886,0.13913193345069885,-9.0,0.24795641005039215,-0.02337891422212124,0.06478141993284225,0.34735414385795593,0.38497790694236755,-9.0,0.4497908055782318,-9.0,0.5749804973602295,0.5457959175109863,0.584143877029419,0.5604487061500549,0.5366812944412231,-9.0,0.4445551037788391,0.447374165058136,0.5070451498031616,0.581210196018219,0.4124361574649811,-9.0,0.7230233550071716,-9.0,0.7521706819534302,0.7901304364204407
1,3,3,2,0,0,4,4,0,3,1,3,0,1,3,0.7001020166785477,23.66229832017129,0.4114994406700134,0.17281553149223328,0.23909582197666168,-9.0,-9.0,0.48035264015197754,0.5232182741165161,-9.0,0.33615222573280334,0.2702530324459076,0.5103598833084106,-9.0,0.5548281669616699,0.5044955015182495,0.7237264513969421,0.47617107629776,0.5435256958007812,-9.0,-9.0,0.7827999591827393,0.7029427886009216,-9.0,0.5318559408187866,0.3876887261867523,0.7592886686325073,-9.0,0.4025590419769287,0.669623076915741
1,4,3,6,2,1,4,7,5,6,3,4,2,2,4,0.5696666374243939,23.879600787399795,0.4404843747615814,0.44823530316352844,0.4423104226589203,0.3170791268348694,0.4237382113933563,0.41448286175727844,0.4744066298007965,0.41880878806114197,0.48168322443962097,0.4707493185997009,0.5528095364570618,0.5482192635536194,0.5370885729789734,0.5319398045539856,0.7217105031013489,0.7162774205207825,0.6995809078216553,0.670119047164917,0.6755874752998352,0.7616840600967407,0.7135260701179504,0.38536885380744934,0.7171717286109924,0.761478841304779,0.7852834463119507,0.7992076873779297,0.7630949020385742,0.7711678147315979
1,6,8,3,0,2,8,6,0,6,0,6,0,0,6,0.8756328231955024,23.610645191334413,0.5372993350028992,0.31920528411865234,0.23839662969112396,-9.0,0.08901546150445938,0.15510718524456024,0.1869172304868698,-9.0,0.4179345369338989,-9.0,0.4884464144706726,-9.0,-9.0,0.5083944797515869,0.7558239698410034,0.5904191732406616,0.5625554323196411,-9.0,0.4964221715927124,0.5331969261169434,0.5617213845252991,-9.0,0.5877645611763,-9.0,0.7576197385787964,-9.0,-9.0,0.7694072723388672
1,5,3,6,2,1,5,6,4,6,3,4,3,3,4,0.5757751813564056,23.882655059365803,0.49701279401779175,0.47013944387435913,0.34316113591194153,0.24692991375923157,0.26804620027542114,0.3129270374774933,0.39012739062309265,0.3761084973812103,0.35715943574905396,0.3832310736179352,0.44506606459617615,0.3412712812423706,0.5715433955192566,0.4882635176181793,0.7151238322257996,0.7236273884773254,0.6410336494445801,0.27634885907173157,0.5346534848213196,0.6435169577598572,0.6686843037605286,0.6090271472930908,0.6422353386878967,0.7033492922782898,0.7293447256088257,0.5682159066200256,0.5836371183395386,0.7674418687820435
1,4,3,4,2,1,3,4,3,7,4,1,2,3,1,0.9951087559833988,23.989554578176023,0.21418020129203796,0.07614213228225708,-0.0763624832034111,-0.2285454124212265,0.3845018446445465,0.4186110496520996,0.2893652021884918,0.05901487171649933,0.10625436156988144,0.10989803075790405,0.3382611870765686,0.3250173330307007,0.37652480602264404,-0.0701693743467331,0.4168342351913452,0.3755069077014923,0.27963125705718994,0.26881319284439087,0.4414137601852417,0.7152339816093445,0.47965940833091736,0.38498935103416443,0.42369839549064636,0.43202656507492065,0.5543745160102844,0.6355859637260437,0.6296533942222595,0.3007736802101135
1,5,6,5,2,1,6,6,6,3,4,3,2,3,5,0.9044687438157392,23.8735820749962,0.5630443096160889,0.4313691258430481,0.3999197781085968,0.09016869962215424,0.1819537729024887,0.02910216711461544,0.1119556576013565,0.08426040410995483,-0.006100942846387625,0.05917753279209137,0.06794872134923935,0.1810157299041748,0.2057061344385147,0.18289290368556976,0.7476714849472046,0.6819396018981934,0.6293184161186218,0.4893701672554016,0.36168384552001953,0.3536957800388336,0.4021565616130829,0.26727667450904846,0.37160351872444153,0.3905192017555237,0.402356892824173,0.44295093417167664,0.4428132474422455,0.4862385392189026
1,6,12,6,8,4,10,12,4,6,4,6,2,4,5,0.8082591768865388,23.761292664481253,0.3513513505458832,0.3335424065589905,0.07075566053390503,0.07232401520013809,0.21060240268707275,0.2837282717227936,0.3180212080478668,0.23163175582885742,0.2873181998729706,0.3951166570186615,0.45403972268104553,0.22275029122829437,0.47928616404533386,0.48444151878356934,0.5625,0.49639275670051575,0.40246784687042236,0.3897518217563629,0.5109774470329285,0.4989854395389557,0.5565250515937805,0.5973976254463196,0.5869770646095276,0.5235837697982788,0.7201504111289978,0.3816356956958771,0.644349992275238,0.7031190991401672
