cls,lat,lon,sep_stable
0,-7.479514419306213,-55.05409069980726,0.17779575397165878
0,-6.93756080839691,-55.20518733059616,0.15534367083694992
0,-7.314583733141873,-54.543757786898965,0.17129722594949154
0,-6.9660374029034955,-54.61292806377617,0.17926882916860512
0,-7.029548293490748,-54.8356204227094,0.13066188925550684
0,-7.137256296056677,-54.67778642728959,0.08546012367976066
0,-7.248018570588613,-54.93721988134331,0.14423499597383468
0,-7.459392156941931,-55.06388233640416,0.14720951765418896
0,-6.524245946173508,-54.69593239602881,0.1541700283604838
0,-7.330933071312842,-54.90038895469441,0.1753981694490206
0,-7.3283279569889,-54.769324754741376,0.148963243779271
0,-6.652076211103719,-54.7364464153426,0.10684040032252336
0,-7.431005393963758,-54.68066103619877,0.15008198344741547
0,-6.793560868352543,-54.95554551313934,0.15513850839937068
0,-7.31422440702822,-54.65353191461837,0.13082213990875008
0,-6.6266538885631405,-54.50827433317623,0.13966183956497294
0,-6.926601361930651,-54.721893707739866,0.19828621273350366
0,-7.071050459617069,-54.665030350255094,0.11990549541177582
0,-6.666449255649638,-54.52417451370515,0.1477037141917017
0,-6.815210266699822,-54.64535724553288,0.18387017181292006
0,-6.742985717856612,-54.5681021310986,0.15362867998935145
0,-6.992717366841845,-54.77219936365056,0.10777161222226579
0,-6.577516042521793,-54.568012299570185,0.17659255543038924
0,-6.890219592923799,-54.87406831686971,0.11188268177717492
0,-7.073296247827358,-54.967582937946545,0.14932667010393916
0,-7.125578197363126,-54.75288558504198,0.15729129965124652
0,-7.147946247937696,-54.606639856787325,0.12954103083132412
0,-6.840363094655174,-55.23806566999494,0.13719903039353473
0,-7.314583733141873,-55.03522607884075,0.16807145482608787
0,-7.30065984623802,-54.6966510482561,0.13790768821259491
0,-6.875397390735827,-55.07511127745566,0.22612086078833166
0,-7.105096608885191,-54.98429160223117,0.14460347015886552
0,-7.447534395191553,-55.110864225763606,0.13777343243299325
0,-6.678396848928415,-54.82232535650442,0.18159620454687603
0,-7.109228859192143,-55.27121350397894,0.2110110416159043
0,-6.8630006398149845,-54.878649724818715,0.165562969867837
0,-7.113001783385442,-55.006210495163685,0.16430523376813935
0,-7.004934454705861,-54.64059617452705,0.11530386334588105
0,-6.500979580314819,-54.77579262478703,0.11259518028869467
0,-7.286196970163687,-54.83202716157291,0.08531934023711195
0,-6.668605212331514,-54.60178895425308,0.14542681035035246
0,-7.034309364496579,-55.018786909141355,0.12299054525848208
0,-7.043023022752536,-54.77669094007115,0.11112827904490886
0,-7.19492813729714,-55.06657728225652,0.17156234616128233
0,-7.37207591132551,-54.77237902670737,0.2108011830151897
0,-7.422561230293027,-55.143742565162384,0.1508046046867971
0,-6.560268389066707,-54.703927402057474,0.12110777776316109
0,-7.277393480379317,-54.83292547685703,0.15510044680203547
0,-7.245593119321484,-55.15173757119105,0.23561595951186534
0,-7.052814659349437,-54.92841639155894,0.12195618378997838
0,-6.8952501585148696,-54.736087089228946,0.14128772828981478
0,-6.7888896288751255,-54.664132034970976,0.19049679059733762
0,-6.668964538445167,-55.46210550185434,0.19397683858971507
0,-7.099796548708895,-55.02615309447114,0.1630324281211992
0,-7.23005226490622,-54.74632788346791,0.15620395200858003
0,-7.2455032877930705,-54.85475453826113,0.1455192973574478
0,-6.742446728686147,-54.59505158962219,0.1644530910453274
0,-6.956605092420233,-54.79214196295801,0.1878099886099549
0,-7.135639328545253,-54.89571771521699,0.18095163359097619
0,-7.025865200825848,-54.66556933942556,0.1646785543955129
0,-6.8649769334400474,-54.60241777495196,0.15736976702413652
0,-6.672647631110053,-55.4249152490918,0.15254230744527178
0,-7.305331085715437,-54.565586848303056,0.17453085114313158
0,-7.077159003549085,-55.03522607884075,0.17444501393679235
0,-7.490204371187232,-55.15766645206624,0.13141176936089902
0,-7.011492156279942,-55.17760905137369,0.12959934059856326
0,-6.603836680346504,-55.271303335507355,0.24397601068488992
0,-6.5131068366504365,-55.15308504411723,0.1417797910606615
0,-7.102491494561249,-55.333107427054784,0.2204599263788464
0,-6.981578257318759,-54.53746957991012,0.17401406274189388
0,-7.469363456595659,-54.88448877416549,0.14487015910533635
