ang_2020,ang_2021,ang_2022,ang_2023,ang_2024,ang_2025,dummy,s2ang_2020,s2ang_2021,s2ang_2022,s2ang_2023,s2ang_2024,s2ang_2025,lon,lat,roi,grp
5.692806925995068,0.0,5.794565571548843,2.5497313838367885,6.114813292942478,7.343582031858947,0,2.049607837875289,1.2718540088294532,0.7846964708591986,2.4701405538082737,2.4519347113861976,0.5872113137378678,23.40124789860615,0.26334112553963773,CD_congo,AF
7.757979164207731,9.25970401224268,9.123007430156644,7.378714014801684,7.249467019644181,4.781355615693424,0,1.2067181687168134,4.116984500552547,6.607858248797007,9.12389451995603,1.6995183688321733,1.952206049272326,23.214398319509293,0.06238799648210077,CD_congo,AF
5.979859393777699,6.054912788787756,5.171714284655739,8.92299973672186,8.66500549752451,8.117647782562958,0,1.6514952930466926,1.1695650714846937,2.2612432819799317,1.6404750887680044,3.0617077160905684,2.1165547581514135,23.481916611120084,0.19623697381590946,CD_congo,AF
8.057763336594023,6.963829498212002,9.736020419400598,8.113130853219808,6.23523604463311,6.585426220357867,0,2.895169308519555,1.414718148747237,4.485449294850399,3.847461164358828,4.847760202174923,1.9895517071594302,23.1498094505811,0.04873360416348404,CD_congo,AF
3.8642538111741755,7.583137288267074,7.938954336055405,7.732235236222834,6.774956432728717,7.631896987175951,0,2.1087196118532474,1.0172416704608738,2.410799742393307,1.05256489576073,1.4899501155945618,3.8548731565108434,23.1678655877919,0.2755582134036632,CD_congo,AF
8.412465236268302,5.747630312087449,7.385327139984392,7.162571351362602,6.224295163092628,6.941566242767113,0,2.355288104494654,1.7417006886757456,3.243130257891141,3.2534943584606237,0.7993855184565861,3.604101005562277,23.436461857743637,0.4518975036763253,CD_congo,AF
9.403864069803904,8.056696002918303,5.5345995149197105,3.2745012280795125,5.094190917337508,7.660606581268904,0,1.4479222248797459,0.7518108798345499,2.4878911951584373,1.023091147268195,0.6608242637127298,2.6727208950752073,23.129327862103175,0.27906164301172937,CD_congo,AF
4.181827386384061,8.131867254398296,6.706486542716354,0.5787154270953208,5.8552962939626285,9.320575675365482,0,1.547412310646333,0.49984255231058716,2.1113649740565053,2.1693998959012526,0.8264278652229041,3.9090119901935387,23.172716490326145,0.2584902230053923,CD_congo,AF
7.536381861414911,7.152278573517557,6.640053587305584,5.732041213221033,8.021127599291889,6.6070880492103,0,1.9228850107832685,2.7119546732914386,13.075275560432358,13.340701070122178,2.7189912899292037,1.4018637631524498,23.216913602304828,0.06705923595952228,CD_congo,AF
6.616615928643098,10.079667606719381,9.089799779290281,5.426539109192571,8.85062168301696,10.489203757024415,0,1.4124300455297403,0.5554687006782032,2.3833938461917796,2.144644760261849,0.7572622459768632,3.497874193342032,23.181070822468456,0.4133597779875978,CD_congo,AF
