lon,lat,cls,w,sep,res,x,uv,yy,blk,cls_m,cnt_202012,cnt_202101,cnt_202102,cnt_202103,cnt_202104,cnt_202105,cnt_202106,cnt_202107,cnt_202108,cnt_202109,cnt_202110,cnt_202111,cnt_202112,cnt_202201,nbr_202012,nbr_202101,nbr_202102,nbr_202103,nbr_202104,nbr_202105,nbr_202106,nbr_202107,nbr_202108,nbr_202109,nbr_202110,nbr_202111,nbr_202112,nbr_202201,ndvi_202012,ndvi_202101,ndvi_202102,ndvi_202103,ndvi_202104,ndvi_202105,ndvi_202106,ndvi_202107,ndvi_202108,ndvi_202109,ndvi_202110,ndvi_202111,ndvi_202112,ndvi_202201,b_ndvi,drop_ndvi,b_nbr,drop_nbr,unresolved,n_clear_2021,m_indep,obs_tercile
23.732007586218963,0.7870589361813174,1,1.4311589434553211,0.5349539189969266,0.4981455791612424,0.7209638742736546,0.8602921223478798,0.8658252588799655,237_7,1,6,6,4,0,6,6,6,0,4,2,2,0,0,5,0.363619714975357,0.323819100856781,0.2208464294672012,-9.0,0.2668165266513824,0.2547730803489685,0.2959634065628052,-9.0,0.4755098223686218,0.2282969206571579,0.4077770113945007,-9.0,-9.0,0.5323865413665771,0.5909382104873657,0.6036036014556885,0.5172255635261536,-9.0,0.5095816850662231,0.6010383367538452,0.6276683211326599,-9.0,0.5735772252082825,0.3948054313659668,0.7561708688735962,-9.0,-9.0,0.7597454190254211,,0.004794299602508545,,0.00842319056391716,True,8,,low
23.750243386486588,0.7285786111851369,1,0.9334069486152696,0.9957884857596802,0.3372890310470655,0.5982540356154976,0.5438413708033212,0.9353291048115204,237_7,1,6,9,8,4,4,10,8,8,10,2,6,4,3,2,0.5245268940925598,0.4381578862667084,0.3611527979373932,0.0400972068309783,0.1915961056947708,0.0168147198855876,0.268868625164032,0.4231152534484863,0.3940069079399109,0.4470537900924682,0.1742950528860092,0.2459766268730163,0.4820322096347809,0.4965762794017792,0.6794171333312988,0.6796004772186279,0.6146723628044128,0.4927339553833008,0.4788869321346283,0.5022264122962952,0.6239479780197144,0.5435879230499268,0.687432587146759,0.5812434554100037,0.2884205877780914,0.4269085228443146,0.7409024834632874,0.7524054050445557,2.0,0.11839475482702255,2.0,0.18621025886386633,False,12,2.0,high
23.93565566112885,0.8472460602173246,1,0.7496499674130523,1.0149603564340786,0.4284336523892965,0.7242398238869767,0.527653607572044,0.8411085896782666,239_8,1,10,10,9,6,2,12,12,7,11,5,6,4,2,5,0.5036666393280029,0.5049601793289185,0.4010951519012451,0.1833309680223465,0.1421036273241043,0.129322275519371,0.1838667541742324,0.255741536617279,0.1890587359666824,0.2529212236404419,0.2818143665790558,0.2517420351505279,0.2601252496242523,0.2896261215209961,0.7403549551963806,0.7297196388244629,0.6554791927337646,0.4056428372859955,0.4500689506530761,0.4715026021003723,0.5266371965408325,0.1899667978286743,0.5237113237380981,0.398695558309555,0.6150996685028076,0.5645288825035095,0.4323683083057403,0.6240053176879883,2.0,0.24689507732788724,2.0,0.26925107215841615,False,12,2.0,high
23.44706197809625,0.9336639905496238,1,1.3020057078590248,0.709966971782838,0.4589709483199778,0.6023287836680683,0.7583834044842126,0.8824954722261762,234_9,1,3,4,2,0,2,4,2,0,2,1,3,1,2,0,0.5872092843055725,0.2840087413787842,0.1941564530134201,-9.0,0.0839436650276184,0.1661092489957809,0.2950018644332886,-9.0,0.3380747735500335,0.0453213863074779,0.3875212371349334,0.5851922035217285,0.404583603143692,-9.0,0.7823721170425415,0.6316239237785339,0.5243633389472961,-9.0,0.3476535081863403,0.6232783794403076,0.6388712525367737,-9.0,0.6353345513343811,0.2626977562904358,0.4069291949272156,0.6190014481544495,0.5340768098831177,-9.0,2.0,0.19675288266605806,2.0,0.15784185338351464,False,10,2.0,low
23.99332750236933,0.5979635688741585,1,1.1556629059010273,0.8755487941711491,0.4048005066252551,0.5303022755421458,0.6405755382582128,0.9117244075379284,239_5,1,2,3,4,2,0,1,4,3,3,2,0,2,2,1,0.2493374049663543,0.0574521236121654,-0.0583425052464008,-0.0163451228290796,-9.0,0.301610916852951,0.3894030451774597,0.3858497440814972,0.4730563461780548,0.4613288342952728,-9.0,0.4916220307350158,0.4781114161014557,0.5022222399711609,0.283350795507431,0.4111111164093017,0.3042910099029541,0.3085011541843414,-9.0,0.5209962129592896,0.69417405128479,0.7210144996643066,0.7341404557228088,0.7417114973068237,-9.0,0.7862407565116882,0.6436200141906738,0.7604166865348816,,-0.15146519541740422,,-0.1874569302424789,True,10,,low
23.832618898040344,0.8743751817977348,1,1.328481268947001,0.4313711993031288,0.2706803948617458,0.8402411217050314,0.9083932823873232,0.9597073040106272,238_8,1,8,12,10,6,2,8,10,11,13,8,6,6,4,8,0.591010570526123,0.2488046139478683,0.1432447135448455,-0.0323173925280571,0.3749711811542511,0.4783034920692444,0.5376111268997192,0.4811463057994842,0.4726981818675995,0.4893143475055694,0.4937847256660461,0.4468777477741241,0.4543289244174957,0.4959281086921692,0.793323278427124,0.5297919511795044,0.53125,0.3523040115833282,0.4401931166648865,0.753926694393158,0.7407155632972717,0.6615905165672302,0.598710298538208,0.6584035754203796,0.7219512462615967,0.7373403310775757,0.7098851799964905,0.7145156264305115,,0.026492101450761196,,0.016916636998454748,True,12,,high
23.72661769451425,0.9118349291455186,1,1.0217482158762152,0.8910936938770349,0.3868386289302817,0.6133719360592537,0.6285617716901538,0.921085309601296,237_9,1,6,4,4,0,1,8,5,0,4,0,4,0,0,6,0.5881040692329407,0.3908496797084808,0.3744269013404846,-9.0,0.4379310309886932,0.3660809397697449,0.399063766002655,-9.0,0.1890856027603149,-9.0,0.4628733992576599,-9.0,-9.0,0.5487731695175171,0.7671147584915161,0.6644505262374878,0.6799501776695251,-9.0,0.7189968824386597,0.7077716588973999,0.644994854927063,-9.0,0.2821017503738403,-9.0,0.7841776609420776,-9.0,-9.0,0.8019146919250488,,0.07935956120491028,2.0,0.09258618737970081,True,7,,low
23.830462941358466,0.8592834850245268,1,0.9767024144971224,1.0067846972116763,0.4321351334138346,0.5542547024397355,0.5345807882426553,0.8974931867951891,238_8,1,10,12,8,4,2,6,12,9,12,7,6,6,4,9,0.5093344449996948,0.2980605065822601,0.2018416821956634,0.1472536921501159,0.1902871876955032,-0.2401735186576843,-0.0610279776155948,-0.0231923609972,0.041585698723793,0.091447927057743,0.1797444224357605,0.3162169158458709,0.4198213517665863,0.4209115207195282,0.6710851788520813,0.6057581305503845,0.5357753038406372,0.4888364970684051,0.452214777469635,0.2700505256652832,0.3184725046157837,0.2699538767337799,0.4886132180690765,0.5464907288551331,0.6222696900367737,0.724090576171875,0.5735386610031128,0.7294571399688721,2.0,0.1367746964097023,2.0,0.26330443068097037,False,12,2.0,high
23.43448556411857,0.9430963010328774,1,0.7274612996595525,0.6270211004113957,0.3136915185316081,0.8977622834266121,0.8097789236417364,0.9084225332551094,234_9,1,4,3,2,0,3,3,2,0,1,1,2,0,1,1,0.629382848739624,0.6032553315162659,0.5947287082672119,-9.0,0.4868068695068359,0.2041739076375961,0.2893990278244018,-9.0,0.2706155776977539,0.4954296052455902,0.4409937858581543,-9.0,0.4724887311458587,0.6225680708885193,0.774054229259491,0.7915877103805542,0.775591254234314,-9.0,0.6919060349464417,0.5880733728408813,0.4783380031585693,-9.0,0.6617721319198608,0.5755007863044739,0.5334370136260986,-9.0,0.4472671151161194,0.4375179409980774,3.0,0.22868451476097107,3.0,0.1988128491987785,False,9,3.0,low
23.90843670802004,0.5214271066671756,1,1.2912357605130391,0.7486395540328397,0.5945653868564603,0.5680431263461353,0.7326155241802867,0.8034776055877719,239_5,1,2,3,3,1,1,2,4,5,4,3,0,1,1,1,0.1567262709140777,0.3398319184780121,0.174683541059494,-0.2710933685302734,-0.0623818524181842,-0.176085814833641,0.0383891053497791,0.1357359439134597,-0.0212000515311956,0.0076833525672554,-9.0,0.1651211977005005,0.3954840004444122,0.462184876203537,0.1800208091735839,0.6684805154800415,0.5198165774345398,0.2629757821559906,0.3333333432674408,0.3365874290466308,0.4709624350070953,0.4578469395637512,0.4149331450462341,0.3787830471992492,-9.0,0.3694072663784027,0.6915988922119141,0.7740424275398254,,0.007058896621068289,2.0,0.17114082833921365,True,11,,mid
