roi,grp,lon,lat,dwc,ang,s1,s2,pr,tas,s1p,s2p,prp,tasp,year,pr_an,tas_an,s1_min,s2_min,blk,b,dev,yr_c
CD_congo,AF,23.353098199377342,0.0748745789313621,1,3.737092385356493,30,26,1.4278200727907802,298.37663233010795,27,29,1.5428675478894398,298.10838015665064,2023,-0.027923080945464918,-0.0869031849554176,27,26,233_0,8.02294531349925,-4.285852928142757,2
CD_congo,AF,23.110642904193487,0.0050754813552752,1,10.59345395971969,30,26,1.3848263037411357,298.7495506385464,27,28,1.4688150575954602,298.4891241508288,2023,0.0788406330476672,-0.03060011935104967,27,26,231_0,8.201027428502933,2.392426531216758,2
CD_congo,AF,23.4902709432624,0.0691253611129971,1,6.254929752550924,30,26,1.3588884932009364,298.7894706632196,27,29,1.4169851458270235,298.52567560158,2023,0.05784519774272745,-0.12078064112222364,27,26,234_0,6.522110835659513,-0.26718108310858835,2
CD_congo,AF,23.31132653866579,0.4987895615073643,1,6.16551088807941,30,26,1.6548653406111384,298.46494204963835,27,29,1.637659578641145,298.2222843053703,2023,0.13212201104864185,-0.08078915248006524,27,26,233_4,6.868853451961626,-0.7033425638822157,2
CD_congo,AF,23.12546510638146,0.3507472026844672,1,5.882711933866008,30,26,1.328028650304475,298.5992979937312,27,28,1.3298479756910488,298.37156463899925,2023,0.07604742435171907,-0.07642706336343963,27,26,231_3,7.073529603162232,-1.1908176692962238,2
CD_congo,AF,23.018116429929176,0.4491127262955547,1,4.502006350691391,30,26,1.3344667268005992,298.53154327357504,27,29,1.316920093317716,298.2970994904172,2023,0.08601406974151438,-0.07915462790145966,27,26,230_4,6.494129514459335,-1.9921231637679435,2
CD_congo,AF,23.380945973185053,0.3558675998039484,1,5.330283055941619,30,26,1.637059361955323,298.4462430737372,27,28,1.6226005172927067,298.18654213089206,2023,0.09690091771438403,-0.06417800983211919,27,26,233_3,6.81886628148163,-1.4885832255400109,2
CD_congo,AF,23.349415106712456,0.2636106201248736,1,5.648122294796915,30,26,1.601828293224969,298.49611922935287,27,29,1.6398752695519612,298.2414858816671,2023,0.05470926233932083,-0.06161080521354734,27,26,233_2,6.567352900674179,-0.9192306058772646,2
CD_congo,AF,23.09096979947127,0.1466499701325118,1,7.803847504089098,30,26,1.4002620142904902,298.7259103354628,27,28,1.450768268724172,298.44532097607146,2023,0.09171572526350324,-0.018859500362111703,27,26,230_1,8.77708472461118,-0.9732372205220825,2
CD_congo,AF,23.38777316934436,0.0559201264364402,1,8.234631322881844,30,26,1.4278200727907802,298.37663233010795,27,29,1.5428675478894398,298.10838015665064,2023,-0.027923080945464918,-0.0869031849554176,27,26,233_0,7.798439015627658,0.4361923072541858,2
CD_congo,AF,23.176309751462625,0.1831215706677644,1,7.076358399060069,30,26,1.4740225684849406,298.4037575447676,27,28,1.5330214715201542,298.1235606578902,2023,0.05464716547533577,-0.03504817125201498,27,26,231_1,7.89209474412714,-0.8157363450670703,2
CD_congo,AF,23.05467786199284,0.3767983459239333,1,8.387630847368015,30,26,1.328028650304475,298.5992979937312,27,29,1.3298479756910488,298.37156463899925,2023,0.07604742435171907,-0.07642706336343963,27,26,230_3,7.471384985093283,0.9162458622747325,2
CD_congo,AF,23.303331532637124,0.3929680210380846,1,7.856201563363023,30,26,1.6760931921211863,298.57885077052566,27,28,1.660428716858117,298.3414997976618,2023,0.11406620883747642,-0.07366900312354119,27,26,233_3,5.509247271728382,2.346954291634641,2
CD_congo,AF,23.290934781716278,0.2988245792623588,1,9.05861159873088,30,26,1.601828293224969,298.49611922935287,27,29,1.6398752695519612,298.2414858816671,2023,0.05470926233932083,-0.06161080521354734,27,26,232_2,7.377079653136537,1.6815319455943438,2
CD_congo,AF,23.23910198982258,0.2876854697392768,1,8.485690703964243,30,26,1.5380443644730235,298.5522634460202,27,29,1.545793517549722,298.29028208066546,2023,0.10921542545214002,-0.041820636714362536,27,26,232_2,7.942396066848883,0.54329463711536,2
CD_congo,AF,23.40124789860615,0.4098563483795316,1,3.5439799082524543,30,26,1.637059361955323,298.4462430737372,27,28,1.6226005172927067,298.18654213089206,2023,0.09690091771438403,-0.06417800983211919,27,26,234_4,6.875664581782246,-3.3316846735297916,2
CD_congo,AF,23.000060292718373,0.3268520161268879,1,7.256480517545942,30,26,1.374440969249406,298.5179791226568,27,29,1.3692521071631596,298.26047772110314,2023,0.1017207672204048,-0.06079800946713476,27,26,230_3,7.6180505729392145,-0.3615700553932726,2
CD_congo,AF,23.09806649021581,0.2265101988907373,1,7.064602803994388,30,26,1.4203941834179543,298.5537046148175,27,28,1.4459663248259709,298.26709871880536,2023,0.10909760942116065,-0.018367507916934755,27,26,230_2,6.565398162556467,0.4992046414379212,2
CD_congo,AF,23.43610253162999,0.322899428876762,1,4.784941196383521,30,26,1.5728171777931834,298.5104482531812,27,28,1.5983286416728184,298.26043212339323,2023,0.06351873849883383,-0.08387257661968306,27,26,234_3,9.697167132509485,-4.912225936125964,2
CD_congo,AF,23.06985939029446,0.2437578523458321,1,4.244219204691494,30,26,1.4203941834179543,298.5537046148175,27,29,1.4459663248259709,298.26709871880536,2023,0.10909760942116065,-0.018367507916934755,27,26,230_2,5.359029341308382,-1.1148101366168879,2
CD_congo,AF,23.277100726340837,0.0720898015505916,1,4.988417710885581,30,26,1.4554812324253703,298.2719492876849,27,28,1.5814868053991482,298.0037555388001,2023,-0.041347041601392576,-0.0635944708804459,27,26,232_0,5.903979822553581,-0.9155621116680006,2
CD_congo,AF,23.31824356635351,0.2269593565327971,1,8.351768169982469,30,26,1.4954076272455836,298.2907617041795,27,28,1.5994257918197796,298.01980206004833,2023,-0.023424729580137083,-0.05772671758523984,27,26,233_2,9.511123196502622,-1.1593550265201529,2
CD_congo,AF,23.050365948629068,0.3679948561395619,1,6.610170100352189,30,26,1.328028650304475,298.5992979937312,27,29,1.3298479756910488,298.37156463899925,2023,0.07604742435171907,-0.07642706336343963,27,26,230_3,9.087179536565689,-2.4770094362135,2
CD_congo,AF,23.0979766586874,0.2048608005434568,1,7.420947488816382,30,26,1.4203941834179543,298.5537046148175,27,28,1.4459663248259709,298.26709871880536,2023,0.10909760942116065,-0.018367507916934755,27,26,230_2,7.2031085628844105,0.21783892593197152,2
CD_congo,AF,23.277100726340837,0.4897165771377571,1,5.215177783458178,30,26,1.6548653406111384,298.46494204963835,27,29,1.637659578641145,298.2222843053703,2023,0.13212201104864185,-0.08078915248006524,27,26,232_4,5.266060630961753,-0.050882847503574524,2
CD_congo,AF,23.082166309686897,0.285439681528978,1,4.5287474583913045,30,26,1.367968947908082,298.4786497722451,27,29,1.3821922680933163,298.2213199113575,2023,0.09110459790929859,-0.04896134283507081,27,26,230_2,6.153382707855952,-1.6246352494646477,2
CD_congo,AF,23.212601688941053,0.2376493084138194,1,2.5275181076110624,30,26,1.4740225684849406,298.4037575447676,27,29,1.5330214715201542,298.1235606578902,2023,0.05464716547533577,-0.03504817125201498,27,26,232_2,6.865027284990122,-4.33750917737906,2
CD_congo,AF,23.13876017258643,0.0996680807730609,1,9.694171435879673,30,26,1.4002620142904902,298.7259103354628,27,28,1.450768268724172,298.44532097607146,2023,0.09171572526350324,-0.018859500362111703,27,26,231_0,6.97765147385262,2.7165199620270526,2
CD_congo,AF,23.361632194576483,0.1784503311903429,1,7.236197793872942,30,26,1.4663899553028727,298.4467340155741,27,28,1.5578888720471546,298.18106328389166,2023,-0.010069485629054853,-0.0830675182825189,27,26,233_1,0.0,7.236197793872942,2
CD_congo,AF,23.49278622605793,0.3206536406664632,1,6.3972200972313225,30,26,1.4650901866165782,298.7235114543302,27,29,1.455309099574773,298.45762296704464,2023,0.10263250314995354,-0.08729850758680868,27,26,234_3,7.416126528169024,-1.0189064309377018,2
CD_congo,AF,23.439156803596,0.1491652529280465,1,8.515665936077458,30,26,1.4278200727907802,298.37663233010795,27,28,1.5428675478894398,298.10838015665064,2023,-0.027923080945464918,-0.0869031849554176,27,26,234_1,5.711340107015568,2.8043258290618898,2
CD_congo,AF,23.169033397661256,0.296488959523648,1,3.3137870086041312,30,26,1.5380443644730235,298.5522634460202,27,28,1.545793517549722,298.29028208066546,2023,0.10921542545214002,-0.041820636714362536,27,26,231_2,5.241753584081701,-1.92796657547757,2
CD_congo,AF,23.11818875258009,0.0201671781284832,1,5.085706105053014,30,26,1.3848263037411357,298.7495506385464,27,28,1.4688150575954602,298.4891241508288,2023,0.0788406330476672,-0.03060011935104967,27,26,231_0,8.488223376830685,-3.402517271777671,2
CD_congo,AF,23.39208508270813,0.1470991277745716,1,2.7812168667378177,30,26,1.4278200727907802,298.37663233010795,27,28,1.5428675478894398,298.10838015665064,2023,-0.027923080945464918,-0.0869031849554176,27,26,233_1,6.599467204530085,-3.8182503377922674,2
CD_congo,AF,23.181789474695755,0.283553219432327,1,3.3326784316756477,30,26,1.5380443644730235,298.5522634460202,27,28,1.545793517549722,298.29028208066546,2023,0.10921542545214002,-0.041820636714362536,27,26,231_2,7.359793821931953,-4.027115390256306,2
CD_congo,AF,23.063481351777213,0.2824752410913835,1,4.695488635766872,30,26,1.367968947908082,298.4786497722451,27,29,1.3821922680933163,298.2213199113575,2023,0.09110459790929859,-0.04896134283507081,27,26,230_2,6.9852983850456125,-2.2898097492787404,2
CD_congo,AF,23.04156245884469,0.243937515402656,1,6.852749275657818,30,26,1.412518368384042,298.6847857326549,27,29,1.421237281580655,298.4108233458273,2023,0.11475827929928628,-0.042575629520229086,27,26,230_2,8.111496095363243,-1.2587468197054257,2
CD_congo,AF,23.457482435392038,0.1788096573039907,1,8.142950780439072,30,26,1.3981485080925609,298.8143094950924,27,28,1.4323831117350745,298.55192633527275,2023,0.07492142741933172,-0.11525049318674974,27,26,234_1,7.006152591923735,1.1367981885153373,2
CD_congo,AF,23.083962940255137,0.3714084542192161,1,3.933769304849678,30,26,1.328028650304475,298.5992979937312,27,29,1.3298479756910488,298.37156463899925,2023,0.07604742435171907,-0.07642706336343963,27,26,230_3,5.38432887793883,-1.4505595730891523,2
CD_congo,AF,23.28931781420486,0.0575370939478553,1,9.83905464365598,30,26,1.4554812324253703,298.2719492876849,27,29,1.5814868053991482,298.0037555388001,2023,-0.041347041601392576,-0.0635944708804459,27,26,232_0,9.414164786382177,0.42488985727380246,2
CD_congo,AF,23.36989669519038,0.202615012333158,1,2.999466185802889,30,26,1.4663899553028727,298.4467340155741,27,28,1.5578888720471546,298.18106328389166,2023,-0.010069485629054853,-0.0830675182825189,27,26,233_2,4.488105188499051,-1.488639002696162,2
CD_congo,AF,23.016679125474585,0.2227372746974353,1,6.13000084767602,30,26,1.412518368384042,298.6847857326549,27,29,1.421237281580655,298.4108233458273,2023,0.11475827929928628,-0.042575629520229086,27,26,230_2,6.150568527979621,-0.020567680303600788,2
CD_congo,AF,23.13238213406918,0.1853673588780632,1,7.175505627144366,30,26,1.4203941834179543,298.5537046148175,27,28,1.4459663248259709,298.26709871880536,2023,0.10909760942116065,-0.018367507916934755,27,26,231_1,9.37355623289224,-2.1980506057478735,2
CD_congo,AF,23.38992912602625,0.4088682015670002,1,0.0,30,26,1.637059361955323,298.4462430737372,27,29,1.6226005172927067,298.18654213089206,2023,0.09690091771438403,-0.06417800983211919,27,26,233_4,7.475457293997946,-7.475457293997946,2
CD_congo,AF,23.23218496213486,0.3534421485368257,1,5.019416727855899,30,26,1.5058968973366404,298.68458348637785,27,29,1.4985427624184773,298.45880181124073,2023,0.09559384373381441,-0.0801255075821814,27,26,232_3,5.982302160560431,-0.9628854327045326,2
CD_congo,AF,23.47059783854018,0.1665027379115533,1,9.332518547586716,30,26,1.3981485080925609,298.8143094950924,27,28,1.4323831117350745,298.55192633527275,2023,0.07492142741933172,-0.11525049318674974,27,26,234_1,7.054497953107677,2.278020594479039,2
CD_congo,AF,23.335491219808603,0.0060636281678067,1,5.358534858285477,30,26,1.5179437411038066,298.518286732448,27,29,1.606785438080518,298.2686446552453,2023,0.02111232479467695,-0.07755570613358032,27,26,233_0,9.761325596410227,-4.40279073812475,2
CD_congo,AF,23.1370533735466,0.1551839653316473,1,8.251060516277729,30,26,1.4203941834179543,298.5537046148175,27,28,1.4459663248259709,298.26709871880536,2023,0.10909760942116065,-0.018367507916934755,27,26,231_1,7.403110662534007,0.8479498537437218,2
CD_congo,AF,23.399271604981088,0.1296718112626529,1,4.266662008503195,30,26,1.4278200727907802,298.37663233010795,27,28,1.5428675478894398,298.10838015665064,2023,-0.027923080945464918,-0.0869031849554176,27,26,233_1,5.753234763714502,-1.4865727552113075,2
CD_congo,AF,23.10498351790353,0.2142931110267118,1,6.94849103538618,30,26,1.4203941834179543,298.5537046148175,27,28,1.4459663248259709,298.26709871880536,2023,0.10909760942116065,-0.018367507916934755,27,26,231_2,7.228296311527853,-0.2798052761416727,2
CD_congo,AF,23.46574693600593,0.0846662155282649,1,8.362600997398564,30,26,1.3588884932009364,298.7894706632196,27,29,1.4169851458270235,298.52567560158,2023,0.05784519774272745,-0.12078064112222364,27,26,234_0,8.399532488708799,-0.03693149131023432,2
CD_congo,AF,23.470238512426533,0.0473861312373047,1,5.84935957186601,30,26,1.3987255406586314,298.8076036179996,27,29,1.4285089439351246,298.56339370147583,2023,0.10173732334181373,-0.12215440229408614,27,26,234_0,4.499130047892502,1.3502295239735087,2
CD_congo,AF,23.11845824716533,0.0682270458288776,1,6.157697586083982,30,26,1.4002620142904902,298.7259103354628,27,29,1.450768268724172,298.44532097607146,2023,0.09171572526350324,-0.018859500362111703,27,26,231_0,8.606041995021254,-2.448344408937272,2
CD_congo,AF,23.31195535936467,0.4117428104761826,1,6.7047894619424415,30,26,1.6760931921211863,298.57885077052566,27,29,1.660428716858117,298.3414997976618,2023,0.11406620883747642,-0.07366900312354119,27,26,233_4,6.586034934179035,0.11875452776340634,2
CD_congo,AF,23.301445070540478,0.4751638695350209,1,7.159390253915016,30,26,1.6548653406111384,298.46494204963835,27,29,1.637659578641145,298.2222843053703,2023,0.13212201104864185,-0.08078915248006524,27,26,233_4,5.225383882136162,1.934006371778854,2
CD_congo,AF,23.20334904151462,0.3665575516849707,1,3.948878470338205,30,26,1.5058968973366404,298.68458348637785,27,29,1.4985427624184773,298.45880181124073,2023,0.09559384373381441,-0.0801255075821814,27,26,232_3,8.679980932615264,-4.731102462277059,2
CD_congo,AF,23.17020120753061,0.3551489475766528,1,6.046794535870925,30,26,1.5058968973366404,298.68458348637785,27,29,1.4985427624184773,298.45880181124073,2023,0.09559384373381441,-0.0801255075821814,27,26,231_3,6.82156651077633,-0.7747719749054056,2
CD_congo,AF,23.31474013674544,0.4289006324028655,1,8.215206731018492,30,26,1.6760931921211863,298.57885077052566,27,29,1.660428716858117,298.3414997976618,2023,0.11406620883747642,-0.07366900312354119,27,26,233_4,7.863038233612157,0.3521684974063355,2
CD_congo,AF,23.231196815322328,0.01864004214548,1,5.171115343268344,30,26,1.4795828920809413,298.7605071908074,27,28,1.539305619021146,298.5067899913385,2023,0.07967527223184412,-0.044098416883002756,27,26,232_0,7.071939561722134,-1.9008242184537902,2
CD_congo,AF,23.45856041373298,0.2603766851020433,1,4.890460375584893,30,26,1.4650901866165782,298.7235114543302,27,28,1.455309099574773,298.45762296704464,2023,0.10263250314995354,-0.08729850758680868,27,26,234_2,6.230758910268524,-1.3402985346836314,2
CD_congo,AF,23.45694344622156,0.1627298137182513,1,6.607630714578164,30,26,1.3981485080925609,298.8143094950924,27,28,1.4323831117350745,298.55192633527275,2023,0.07492142741933172,-0.11525049318674974,27,26,234_1,8.12975024349331,-1.5221195289151463,2
CD_congo,AF,23.326687730024236,0.4022206684645157,1,3.915180446427365,30,26,1.6760931921211863,298.57885077052566,27,29,1.660428716858117,298.3414997976618,2023,0.11406620883747642,-0.07366900312354119,27,26,233_4,8.190256342778314,-4.275075896350948,2
CD_congo,AF,23.02386564774754,0.3227197658199381,1,0.0,30,26,1.374440969249406,298.5179791226568,27,29,1.3692521071631596,298.26047772110314,2023,0.1017207672204048,-0.06079800946713476,27,26,230_3,7.706354094743535,-7.706354094743535,2
CD_congo,AF,23.2948873689664,0.2005488871796831,1,6.338191102513743,30,26,1.4954076272455836,298.2907617041795,27,28,1.5994257918197796,298.01980206004833,2023,-0.023424729580137083,-0.05772671758523984,27,26,232_2,8.581635874190868,-2.243444771677124,2
CD_congo,AF,23.30396035333601,0.1759350483948082,1,4.423781088627414,30,26,1.4954076272455836,298.2907617041795,27,28,1.5994257918197796,298.01980206004833,2023,-0.023424729580137083,-0.05772671758523984,27,26,233_1,8.666430095099988,-4.242649006472575,2
CD_congo,AF,23.307014625302013,0.0568184417205597,1,6.759206196842054,30,26,1.4554812324253703,298.2719492876849,27,29,1.5814868053991482,298.0037555388001,2023,-0.041347041601392576,-0.0635944708804459,27,26,233_0,10.228337385659392,-3.4691311888173386,2
CD_congo,AF,23.23137647837915,0.3196654938539317,1,4.101542807584246,30,26,1.5380443644730235,298.5522634460202,27,29,1.545793517549722,298.29028208066546,2023,0.10921542545214002,-0.041820636714362536,27,26,232_3,7.515099950075556,-3.4135571424913103,2
CD_congo,AF,23.00769597263339,0.0912239171023374,1,10.457430667381631,30,26,1.3723780971972133,298.7840563052424,27,28,1.4180905288655443,298.5091172861186,2023,0.0848415523152024,-0.037455452659514776,27,26,230_0,9.277749952579375,1.179680714802256,2
CD_congo,AF,23.33612004050749,0.1537466608770561,1,9.11732266023081,30,26,1.4954076272455836,298.2907617041795,27,28,1.5994257918197796,298.01980206004833,2023,-0.023424729580137083,-0.05772671758523984,27,26,233_1,7.155052025331156,1.962270634899654,2
CD_congo,AF,23.408434420879107,0.4529754820172687,1,7.307784399399929,30,26,1.612069056650796,298.3727601249951,27,29,1.6054862952429936,298.10499271902137,2023,0.11664538004800384,-0.05521981377052043,27,26,234_4,7.939326359257199,-0.6315419598572705,2
CD_congo,AF,23.313931652989734,0.1453923287347445,1,8.07387384308403,30,26,1.4554812324253703,298.2719492876849,27,28,1.5814868053991482,298.0037555388001,2023,-0.041347041601392576,-0.0635944708804459,27,26,233_1,8.226154485045438,-0.15228064196140778,2
CD_congo,AF,23.41822605747601,0.0440623646860625,1,7.626792049635546,30,26,1.4885479074923182,298.5000465807033,27,29,1.5644334620434923,298.2521223379211,2023,0.0369152921567828,-0.10172490342011997,27,26,234_0,7.537122406439304,0.08966964319624271,2
CD_congo,AF,23.404212339043745,0.2750192242331915,1,4.995269844141001,30,26,1.5728171777931834,298.5104482531812,27,29,1.5983286416728184,298.26043212339323,2023,0.06351873849883383,-0.08387257661968306,27,26,234_2,6.323633537788323,-1.3283636936473222,2
CD_congo,AF,23.101929245937527,0.0117230144577597,1,4.738185743049916,30,26,1.3848263037411357,298.7495506385464,27,28,1.4688150575954602,298.4891241508288,2023,0.0788406330476672,-0.03060011935104967,27,26,231_0,6.46692088705976,-1.7287351440098435,2
CD_congo,AF,23.41032088297576,0.1850080327644154,1,6.831283279719692,30,26,1.4663899553028727,298.4467340155741,27,28,1.5578888720471546,298.18106328389166,2023,-0.010069485629054853,-0.0830675182825189,27,26,234_1,7.594806448405224,-0.7635231686855324,2
CD_congo,AF,23.192838752690424,0.2608258427441031,1,1.279701675623154,30,26,1.5380443644730235,298.5522634460202,27,28,1.545793517549722,298.29028208066546,2023,0.10921542545214002,-0.041820636714362536,27,26,231_2,9.20911190666097,-7.929410231037816,2
CD_congo,AF,23.31500963133068,0.2919973831030504,1,0.0,30,26,1.601828293224969,298.49611922935287,27,29,1.6398752695519612,298.2414858816671,2023,0.05470926233932083,-0.06161080521354734,27,26,233_2,7.571211651864319,-7.571211651864319,2
CD_congo,AF,23.044616730810706,0.4853148322455715,1,8.327087903851131,30,26,1.3936881435124064,298.69964977926634,27,29,1.35701974393913,298.4782698254228,2023,0.09724267491504257,-0.0941768615519436,27,26,230_4,6.35586742833704,1.971220475514091,2
CD_congo,AF,23.33342509465513,0.2750192242331915,1,8.026281385731721,30,26,1.601828293224969,298.49611922935287,27,29,1.6398752695519612,298.2414858816671,2023,0.05470926233932083,-0.06161080521354734,27,26,233_2,7.882746206826144,0.14353517890557743,2
CD_congo,AF,23.47589789871649,0.1900385983554847,1,4.70323459882102,30,26,1.3981485080925609,298.8143094950924,27,28,1.4323831117350745,298.55192633527275,2023,0.07492142741933172,-0.11525049318674974,27,26,234_1,3.082334511659916,1.6209000871611035,2
CD_congo,AF,23.01371468503699,0.1161970820008601,1,8.426274941896985,30,26,1.3723780971972133,298.7840563052424,27,28,1.4180905288655443,298.5091172861186,2023,0.0848415523152024,-0.037455452659514776,27,26,230_1,7.013402806082209,1.4128721358147756,2
CD_congo,AF,23.05566600880537,0.4653722329381181,1,6.140959089854389,30,26,1.3938021522967006,298.7149683445504,27,29,1.3755192822415516,298.4943477262834,2023,0.09077638958945577,-0.0873507058964833,27,26,230_4,8.33202228321396,-2.19106319335957,2
CD_congo,AF,23.35588297675812,0.1340735561548385,1,9.222162503713385,30,26,1.4278200727907802,298.37663233010795,27,28,1.5428675478894398,298.10838015665064,2023,-0.027923080945464918,-0.0869031849554176,27,26,233_1,8.31386136293556,0.9083011407778248,2
CD_congo,AF,23.020721544253124,0.0075907641508099,1,5.758781921593704,30,26,1.3536879730431224,298.71563391787623,27,27,1.4430682203371212,298.4388133324989,2023,0.05824093346848791,-0.030487010594526964,27,26,230_0,8.739229916699847,-2.9804479951061422,2
CD_congo,AF,23.19310824727566,0.0370555054699302,1,6.222693183100138,30,26,1.4795828920809413,298.7605071908074,27,28,1.539305619021146,298.5067899913385,2023,0.07967527223184412,-0.044098416883002756,27,26,231_0,7.344233357773041,-1.1215401746729032,2
CD_congo,AF,23.4527213643862,0.1899487668270728,1,6.059209200033083,30,26,1.3981485080925609,298.8143094950924,27,28,1.4323831117350745,298.55192633527275,2023,0.07492142741933172,-0.11525049318674974,27,26,234_1,4.341665108804684,1.7175440912283984,2
CD_congo,AF,23.097796995630578,0.429798947686985,1,4.900241976130782,30,26,1.328028650304475,298.5992979937312,27,29,1.3298479756910488,298.37156463899925,2023,0.07604742435171907,-0.07642706336343963,27,26,230_4,6.562465916987537,-1.6622239408567552,2
CD_congo,AF,23.00266540704232,0.2204914864871365,1,6.889846920256165,30,26,1.412518368384042,298.6847857326549,27,29,1.421237281580655,298.4108233458273,2023,0.11475827929928628,-0.042575629520229086,27,26,230_2,7.595045948900794,-0.7051990286446292,2
CD_congo,AF,23.259314083715267,0.1487160952859867,1,9.153747731278122,30,26,1.4554812324253703,298.2719492876849,27,28,1.5814868053991482,298.0037555388001,2023,-0.041347041601392576,-0.0635944708804459,27,26,232_1,6.943358167321515,2.210389563956607,2
CD_congo,AF,23.38992912602625,0.1137716307337373,1,6.234531338032769,30,26,1.4278200727907802,298.37663233010795,27,28,1.5428675478894398,298.10838015665064,2023,-0.027923080945464918,-0.0869031849554176,27,26,233_1,8.44767804983608,-2.2131467118033106,2
CD_congo,AF,23.012457043639223,0.0216044825830744,1,9.418031798352894,30,26,1.3536879730431224,298.71563391787623,27,27,1.4430682203371212,298.4388133324989,2023,0.05824093346848791,-0.030487010594526964,27,26,230_0,7.198921113683192,2.219110684669702,2
CD_congo,AF,23.401517393191387,0.4052749404305221,1,6.982441802073147,30,26,1.637059361955323,298.4462430737372,27,28,1.6226005172927067,298.18654213089206,2023,0.09690091771438403,-0.06417800983211919,27,26,234_4,6.769131625266111,0.21331017680703646,2
CD_congo,AF,23.17621991993421,0.3158925696606297,1,5.229752863478858,30,26,1.5380443644730235,298.5522634460202,27,29,1.545793517549722,298.29028208066546,2023,0.10921542545214002,-0.041820636714362536,27,26,231_3,7.440962049796089,-2.211209186317231,2
CD_congo,AF,23.44490602141436,0.3720372749180998,1,5.078449097915121,30,26,1.637059361955323,298.4462430737372,27,29,1.6226005172927067,298.18654213089206,2023,0.09690091771438403,-0.06417800983211919,27,26,234_3,6.676238914630931,-1.5977898167158093,2
CD_congo,AF,23.15672647826882,0.3069992483478465,1,3.3855913794780186,30,26,1.5380443644730235,298.5522634460202,27,28,1.545793517549722,298.29028208066546,2023,0.10921542545214002,-0.041820636714362536,27,26,231_3,4.951245209875975,-1.5656538303979568,2
CD_congo,AF,23.271980329221357,0.4907047239502886,1,7.082941071207037,30,26,1.6548653406111384,298.46494204963835,27,29,1.637659578641145,298.2222843053703,2023,0.13212201104864185,-0.08078915248006524,27,26,232_4,8.266998906409711,-1.1840578352026743,2
CD_congo,AF,23.427029547260386,0.2981059270350632,1,8.036979207106677,30,26,1.5728171777931834,298.5104482531812,27,28,1.5983286416728184,298.26043212339323,2023,0.06351873849883383,-0.08387257661968306,27,26,234_2,4.151114631768403,3.8858645753382746,2
CD_congo,AF,23.38453923432153,0.4925013545185276,1,8.010492762123436,30,26,1.612069056650796,298.3727601249951,27,29,1.6054862952429936,298.10499271902137,2023,0.11664538004800384,-0.05521981377052043,27,26,233_4,8.81912497957583,-0.808632217452395,2
CD_congo,AF,23.20182190553162,0.4872911258706344,1,6.432727671037137,30,26,1.5651003879515315,298.6669219997927,27,29,1.538635104020326,298.43874583130383,2023,0.125831965481785,-0.0894244490596634,27,26,232_4,6.523236915947656,-0.09050924491051937,2
CD_congo,AF,23.317165588012564,0.4992387191494241,1,6.16362714497333,30,26,1.6548653406111384,298.46494204963835,27,29,1.637659578641145,298.2222843053703,2023,0.13212201104864185,-0.08078915248006524,27,26,233_4,6.126911896307998,0.036715248665331934,2
CD_congo,AF,23.303331532637124,0.4854046637739834,1,7.409169180506729,30,26,1.6548653406111384,298.46494204963835,27,29,1.637659578641145,298.2222843053703,2023,0.13212201104864185,-0.08078915248006524,27,26,233_4,3.337769108670757,4.071400071835972,2
CD_congo,AF,23.202630389287325,0.1915657343384879,1,6.559610181158853,30,26,1.4740225684849406,298.4037575447676,27,28,1.5330214715201542,298.1235606578902,2023,0.05464716547533577,-0.03504817125201498,27,26,232_1,5.863451628634028,0.6961585525248255,2
CD_congo,AF,23.00760614110498,0.3613473230370775,1,5.096495411852265,30,26,1.3344667268005992,298.53154327357504,27,29,1.316920093317716,298.2970994904172,2023,0.08601406974151438,-0.07915462790145966,27,26,230_3,7.476738706451651,-2.380243294599386,2
CD_congo,AF,23.077944227851532,0.2889431111370441,1,4.246489016069469,30,26,1.367968947908082,298.4786497722451,27,29,1.3821922680933163,298.2213199113575,2023,0.09110459790929859,-0.04896134283507081,27,26,230_2,5.743404981110835,-1.4969159650413664,2
CD_congo,AF,23.13435842769424,0.170814651275327,1,5.1309486518613525,30,26,1.4203941834179543,298.5537046148175,27,28,1.4459663248259709,298.26709871880536,2023,0.10909760942116065,-0.018367507916934755,27,26,231_1,10.589290031629831,-5.458341379768479,2
CD_congo,AF,23.39316306104908,0.4195581534480225,1,5.427449201124386,30,26,1.637059361955323,298.4462430737372,27,29,1.6226005172927067,298.18654213089206,2023,0.09690091771438403,-0.06417800983211919,27,26,233_4,7.707209353472398,-2.279760152348012,2
CD_congo,AF,23.349325275184043,0.0400199459075246,1,8.137456843208781,30,26,1.5179437411038066,298.518286732448,27,29,1.606785438080518,298.2686446552453,2023,0.02111232479467695,-0.07755570613358032,27,26,233_0,6.422916581527993,1.7145402616807885,2
CD_congo,AF,23.00805529874704,0.133175240870719,1,5.8429547055452975,30,26,1.3723780971972133,298.7840563052424,27,28,1.4180905288655443,298.5091172861186,2023,0.0848415523152024,-0.037455452659514776,27,26,230_1,8.703010141276067,-2.8600554357307697,2
CD_congo,AF,23.32893351823453,0.3141857706208026,1,3.305923546923525,30,26,1.601828293224969,298.49611922935287,27,28,1.6398752695519612,298.2414858816671,2023,0.05470926233932083,-0.06161080521354734,27,26,233_3,6.940563353375454,-3.634639806451929,2
