ang_2018,ang_2019,ang_2020,ang_2021,ang_2022,ang_2023,ang_2024,ang_2025,dummy,dwc,pr_2017,pr_2018,pr_2019,pr_2020,pr_2021,pr_2022,pr_2023,pr_2024,pr_2025,s1_2017,s1_2018,s1_2019,s1_2020,s1_2021,s1_2022,s1_2023,s1_2024,s1_2025,s2_2017,s2_2018,s2_2019,s2_2020,s2_2021,s2_2022,s2_2023,s2_2024,s2_2025,tas_2017,tas_2018,tas_2019,tas_2020,tas_2021,tas_2022,tas_2023,tas_2024,tas_2025,lon,lat,roi,grp
5.165399068085486,8.017150505007058,7.1002324792280405,5.59998166863787,5.783635485389212,3.679774782268478,0.0,9.02745889410127,0,1,1.8397841426710642,1.6663932045373073,1.536354477152365,1.6746476533820527,1.3488540009292578,1.5578888720471546,1.4663899553028727,1.0278362883329741,1.5333110757714365,29,30,30,30,29,27,30,29,27,0,6,27,17,19,29,26,29,32,298.14134738757394,298.02856290531685,298.25215322156265,298.3638996695753,298.60324446459157,298.18106328389166,298.4467340155741,299.6319574505183,298.7307972598226,23.35687112357065,0.24187139024918117,CD_congo,AF
6.481488307517165,7.361636746920247,7.060622914129534,3.9310219920599057,7.966377982840406,6.318298820869024,7.767746423720261,7.704711215964989,0,1,1.8536829623560465,1.7618072917136303,1.573328340992468,1.7342371362259286,1.3966202393802618,1.6226005172927067,1.6370593619553233,1.0981504870653502,1.4974641793018435,29,30,30,30,29,27,30,29,27,1,6,23,14,17,29,26,24,27,298.09312998082663,298.01771234004724,298.2235135886262,298.2964669230606,298.61001865803576,298.18654213089206,298.4462430737372,299.6237709221624,298.67910103199324,23.421459992498843,0.4353685024485261,CD_congo,AF
6.10291512645819,7.8204458356004185,7.158492543990204,6.202869440366513,10.458860411220014,9.218131499894278,9.229470417103157,9.1905821574409,0,1,1.737345230875448,1.6231494536074749,1.5076529035420592,1.69619889734291,1.368079315188787,1.6054862952429936,1.612069056650796,1.0807123733759276,1.4700411178713892,29,30,30,30,29,27,30,29,27,1,7,22,16,21,29,26,24,32,298.01419288353986,297.95612853305863,298.15590789415336,298.1794459477267,298.54105212230246,298.10499271902137,298.3727601249951,299.5409068396226,298.57264532924495,23.392713903407017,0.45144834603426554,CD_congo,AF
7.9743023733201515,9.328380995472207,8.021949505369415,7.357340953722665,8.138800043708954,5.197882304567843,8.806231313750143,8.186467454783697,0,1,1.5374734076838052,1.3411685516509166,1.3271953115315611,1.3646719324400323,1.1522712961467718,1.3169200933177159,1.3344667268005992,0.880408163189923,1.2705191813951586,29,30,30,30,29,27,30,29,27,0,7,23,16,20,29,26,28,26,298.137359556832,298.1634688137741,298.27379229187983,298.31790192981475,298.71179546550144,298.2970994904172,298.53154327357504,299.77895155418975,298.8110303926598,23.039226839105986,0.35362181159364964,CD_congo,AF
8.085805547734758,5.465204278863124,4.986175649090244,6.058675139109797,8.1427227052598,8.560756050214245,8.917596945866018,9.285018526201728,0,1,1.5706323805431879,1.5272368182810894,1.336138794765013,1.3770723360588448,1.2264055118593191,1.4507682687241719,1.4002620142904902,0.846726293683087,1.3037602745538805,29,30,30,30,28,27,30,29,28,0,6,24,17,16,28,26,27,31,298.28424807905157,298.18375546784915,298.4147328016558,298.49761844797945,298.80401526756873,298.44532097607146,298.7259103354628,299.9310570744675,298.9557483155443,23.0799205214766,0.0552014742091446,CD_congo,AF
8.177945608440904,8.490834593835153,8.552996715099894,6.854651502458776,8.177087451055439,5.860248185891027,7.0766399848597406,8.299950068982113,0,1,1.717306551633314,1.6159948845776668,1.4576123157591994,1.5470459180881875,1.3141651556524252,1.5179903274972126,1.435440765043893,0.9232981605530135,1.422871723080263,29,30,30,30,28,27,30,29,28,0,6,22,18,21,28,26,27,32,298.13240896291063,298.01833937028135,298.24667168636944,298.33670796659084,298.6007250788717,298.24127662348286,298.5148291892903,299.713142733589,298.75738671467275,23.1799030125991,0.0846662155282649,CD_congo,AF
7.033841255121267,5.998763875447048,7.360574032599192,8.698482540767163,7.572656283491769,8.023333660922662,7.510425342858658,13.029613057100654,0,1,1.8903545412401712,1.7233319421681514,1.578960026249426,1.7437076064755814,1.3933105424674963,1.5994257918197796,1.4954076272455836,1.037923987031018,1.5785913311487292,29,30,30,30,29,27,30,29,27,0,6,27,15,19,29,26,29,30,297.9773681475901,297.8670371411054,298.0783295520561,298.1517480618078,298.3869502321773,298.01980206004833,298.2907617041795,299.46565369094975,298.52762493179364,23.297402651761935,0.24735111348231023,CD_congo,AF
7.081622209962978,6.029291133334807,7.75491243787836,7.560677960197171,0.0,0.0,8.963060065562878,8.590266622920478,0,1,1.7089653286318338,1.5963594754609218,1.4405908683390791,1.5957622471263306,1.2679470286401724,1.4489345541793988,1.4605360937325145,0.9897572947740905,1.4296084337478732,29,30,30,30,29,27,30,29,27,1,6,24,16,19,29,26,25,25,298.1713567102539,298.0639488366831,298.28043219860473,298.36734275117533,298.6922162520151,298.25067977893065,298.53434746450154,299.69724502867183,298.75255985939987,23.468082555744644,0.3632337851337285,CD_congo,AF
8.186403505210704,9.167978762621486,8.832241437423841,6.310202516017658,7.817495916011374,7.056466069833491,8.059664080244227,9.91975030173662,0,1,1.8689036789516962,1.767181216684257,1.5925291279406721,1.7588376346042054,1.4277461574110006,1.6604287168581173,1.6760931921211863,1.1088271392584197,1.5045726813918208,29,30,30,30,29,27,30,29,27,1,7,25,19,16,28,26,29,29,298.2265559529014,298.17962160849044,298.36676026057984,298.4246528810208,298.7462359217739,298.3414997976618,298.57885077052566,299.77545665720453,298.8070802919367,23.306475636131545,0.37024064434986076,CD_congo,AF
7.212678195242464,9.836287039994541,6.690620533520749,7.222433538690049,9.936152339163351,9.956435759217568,9.203462246916247,7.931368820166961,0,1,1.8572107675652063,1.7012205114039531,1.5742118606419737,1.7138233947565453,1.3894428119691824,1.5814868053991482,1.4554812324253703,1.0061687482595794,1.5527908273583506,29,30,30,30,28,27,30,29,28,0,6,26,17,24,28,26,25,29,297.97350188869115,297.8475080599942,298.07355453187154,298.1500246387573,298.36671752322144,298.0037555388001,298.2719492876849,299.44817259708793,298.5226678911055,23.34366588889409,0.12724635999553022,CD_congo,AF
