aef_2223,aef_2224,aef_2324,aef_2425,bs,lon,lat
12.101035305128315,18.549401611789374,18.226237665913228,23.12370043330135,3100.7777777791985,34.278869,31.26837
12.778370396689766,21.152389168559196,21.87173044308301,23.2915719494719,2476.333333335925,34.282019,31.268338
13.134786689422214,22.394757426509415,21.62613598677579,20.27159517619914,1360.5555555572007,34.28517,31.268307
13.910526630294399,20.97481766118783,21.593165231907385,19.837361890648268,704.6666666664851,34.28832,31.268275
15.704795923624467,17.889649594162442,21.035511716225308,18.798995119904024,1373.5555555558824,34.291471,31.268244
18.32258833780213,20.87569794104043,24.82414271650102,19.978841408933537,639.7777777767122,34.294621,31.268212
15.310916476389053,21.587349655568588,22.76103086357567,22.50478755273356,57.11111111114133,34.297772,31.26818
12.465736054213984,25.462018205839712,25.87047353720421,26.598242962976062,2621.3333333321893,34.250549,31.271355
9.46887285011549,18.987429572971344,20.00399516119977,24.661845155203853,4505.8888888884285,34.2537,31.271324
9.922571345085402,16.839469864343318,18.135316712485206,26.363785483410037,4335.888888889152,34.256851,31.271294
11.086955183373059,16.633576953765086,18.745868080363497,29.063967197740585,4016.6666666678125,34.260001,31.271263
10.674665758023773,14.725811815389614,14.762562755856987,28.054277863306694,4407.333333333271,34.263152,31.271232
10.06950907842367,12.446556404223719,13.938521132224972,27.20771142696024,3915.1111111107384,34.266303,31.271201
12.219764590162532,15.669622586145314,15.883307900518028,25.689501337072794,2934.2222222213154,34.269453,31.27117
12.774611309976235,14.308300473750863,14.661065271066057,25.727382332554317,3776.1111111104024,34.272604,31.271139
14.510676263723033,18.017561952090176,18.19589609275847,20.358952441644163,3168.333333333754,34.275755,31.271107
14.141352702572034,18.165508298264086,18.538778319623713,20.976985674708256,1660.5555555573835,34.278905,31.271076
11.943001342336208,16.93182135229651,16.951017456534043,18.462583387631,1645.222222222394,34.282056,31.271045
12.094959892644077,18.070735806355092,17.544987396307363,17.500853817795086,1937.999999999503,34.285206,31.271013
13.871065714854604,17.943459965468023,17.875283510803953,20.555226518205544,1951.3333333327057,34.288357,31.270982
16.93483484221438,22.530964727610602,21.829364847434917,22.398087130653774,591.999999999111,34.291508,31.27095
15.20031934185086,19.696100967590638,20.6350387444041,18.16057098209466,1795.7777777766094,34.294658,31.270918
15.991086392324087,20.025955935521473,19.752882866781302,25.501389471658555,1249.222222222385,34.297809,31.270886
11.426379450762473,20.88294355919099,21.094525254342372,23.9509396191283,3825.8888888881806,34.250585,31.274061
10.810575301155419,21.52652464888718,22.545493463132164,24.61989628303775,3985.333333333608,34.253736,31.274031
10.485424590336995,15.811560853172246,17.096035387276714,20.668246037727975,4237.888888890408,34.256886,31.274
11.55950305036736,16.799583818558673,18.466280944350558,27.821037792579045,3911.333333334294,34.260037,31.273969
10.22774189438012,14.423102130860931,14.81157177688562,31.96800073680974,4411.666666665785,34.263188,31.273938
10.167517339623815,14.99584742318868,14.657793132896588,28.112898295841568,3982.222222222242,34.266339,31.273907
10.247107808003383,13.295442177961714,14.094448967483903,24.451853658466316,4209.111111111209,34.269489,31.273876
13.136426157292181,15.010952423084946,15.028084441996196,23.79894899516981,3999.888888891408,34.27264,31.273845
17.196864873399697,24.353786920461722,25.559712749952677,23.209691534091604,1867.444444444918,34.275791,31.273813
13.872372152749184,19.862368398380777,20.526910858727145,22.560056648965535,1701.2222222224093,34.278942,31.273782
12.049664877732578,16.711505707488993,17.009352422622296,18.31383375778233,1870.8888888882077,34.282092,31.273751
12.681596906302026,18.054077719947273,18.00956361399342,19.822042623280353,1150.2222222223747,34.285243,31.273719
13.373062323830245,18.218976289174194,19.032870700477392,19.10744422577819,1285.3333333348664,34.288394,31.273688
14.886462461006833,20.519386540801765,18.58042966048312,20.302659891685963,2630.444444446842,34.291545,31.273656
15.20968996385006,22.49124907017958,20.06120528891097,24.839310449388616,1609.8888888886988,34.294695,31.273624
13.434918993798503,19.13459426877871,18.92506762000337,29.110604682081636,1358.7777777763556,34.297846,31.273593
12.685530171765697,26.656379880640987,24.093958114540282,22.414946275094863,2512.9999999992574,34.24747,31.276798
10.380679980677225,22.478887429307804,21.304627001210914,21.590522794211992,3949.9999999999427,34.250621,31.276768
10.820156881980271,21.263674555670114,22.32763204665133,24.164594811044388,4196.5555555549545,34.253771,31.276737
10.722365897322101,20.886364603548685,20.812778265996425,13.53198894585994,3664.555555555131,34.256922,31.276706
13.950934142231967,20.12686664118263,19.1531656282165,22.00756064797015,3102.222222221263,34.260073,31.276675
10.07853982145145,15.395669147723904,15.758959480197154,29.934244494555408,3691.222222222283,34.263224,31.276644
9.55714140349929,15.61172609586767,15.981826217051204,25.757925000208115,4529.88888888901,34.266375,31.276613
10.50992985485885,14.419210651276897,14.845457509197523,23.733179821663473,4085.222222223846,34.269526,31.276582
12.357852743340107,15.78105603830748,13.652252125911906,19.60053808652263,3237.2222222227065,34.272677,31.276551
13.63243457956252,20.828647939910148,18.395599807427587,19.143037902608032,2048.222222225187,34.275827,31.27652
14.319324140519093,17.28624255463319,17.08319235608294,21.32191211279078,1664.555555554476,34.278978,31.276488
14.416632197472545,17.850788555728304,17.302317739825117,20.433194769798256,1883.9999999997872,34.282129,31.276457
15.184530405887442,14.700744383974884,15.899467280224433,19.791560831682858,1818.6666666668432,34.28528,31.276425
17.6270623771505,18.7513573370994,21.3511054649974,19.89835380646551,513.3333333333306,34.288431,31.276394
17.330553739354137,22.506770453389592,19.22248069918139,26.861856422123104,904.1111111129599,34.291581,31.276362
15.439757391836755,21.03187597455989,18.42744860644934,22.137990641551113,537.8888888898285,34.294732,31.276331
15.710074814729603,22.749497324541647,20.104030637473343,30.062733310160063,582.8888888884939,34.297883,31.276299
11.91877824671837,26.801433969835745,23.98066854663495,26.226166252352765,2931.8888888868833,34.247505,31.279504
9.494228506939761,21.80391182295178,20.73845082173522,22.063673563599735,4750.777777777291,34.250656,31.279474
10.14755707474031,19.504719495149313,19.62537021694892,20.690818842499073,4695.666666667057,34.253807,31.279443
10.473971034887775,18.37852940800681,19.765889618395878,19.763508176672275,3796.3333333334217,34.256958,31.279412
16.32420494671141,21.998646464489074,19.45938137137352,22.524979000664747,3594.444444442586,34.260109,31.279381
10.403827216254466,14.628992746132678,14.33089222174437,26.70941756209097,4234.777777777396,34.26326,31.27935
11.17777952952609,16.80097064530503,17.068704714997807,22.65624234234486,2669.1111111139458,34.266411,31.279319
10.289749860067966,19.128256029230965,18.520624553497534,20.41981842096406,3831.2222222225755,34.269562,31.279288
12.974935991948687,18.03787405784096,14.489802543025002,17.61857597179534,1956.9999999999964,34.272713,31.279257
15.547670663879009,19.129661778605648,15.715046800192107,20.741956762803508,896.4444444436355,34.275864,31.279226
15.4493367019619,18.030885780639096,17.53313569706131,21.672929782409227,555.4444444454532,34.279015,31.279194
15.756667158647629,17.883001857877165,18.784233097370432,18.71563217221952,1199.6666666683218,34.282166,31.279163
16.942603865342786,26.564519193772263,24.71078503313152,20.640309322642217,411.99999999975034,34.285317,31.279132
17.203363949555584,22.04912876795374,20.84620151475935,21.763647954397975,539.6666666657924,34.288467,31.2791
14.426106998858245,17.29677361285476,18.689178087237362,22.995580445529622,942.444444444194,34.291618,31.279068
15.284938286754922,20.85492813174029,20.618722877720025,27.760502033594825,242.33333333313934,34.294769,31.279037
13.66257964785074,19.063631231365466,19.339544698588774,23.4244822854647,736.44444444647,34.29792,31.279005
25.21380885242099,35.46769277524906,33.15641691450539,28.933142017809228,0.0,34.300625,31.246499
21.27440311258253,24.764848889398877,24.459560698335455,22.9645419971029,0.0,34.303775,31.246467
29.29293426683516,38.34536320305556,31.17971595483622,30.531830341712816,0.0,34.300663,31.249205
25.49104769949518,43.236777915638314,33.72630909470582,36.96288879559141,0.0,34.303812,31.249173
20.059275604701774,21.70960483245967,26.26182853450828,25.29076941194133,0.0,34.306962,31.249141
18.16616372593738,19.90813387117639,24.029909348301846,22.41207390508193,0.0,34.310112,31.249109
21.67851553163925,33.15972700672944,30.317274951147954,29.405443351339866,215.55555555523472,34.3007,31.251911
23.372242292034883,40.14568228075094,39.64498402027934,35.35360144291392,0.0,34.30385,31.25188
25.995626787671323,39.104549904805005,40.09726463523252,29.572754029550552,0.0,34.307,31.251848
