event_id,region,gid,in_custom_box,lon,lat,area_ha,classname,view_date,radd_any,radd_high,date_upper,radd_npx,radd_hi_npx,event_month,clear_post_radd_any,clear_post_radd_high,clear_post_date_upper,clear_total_2021,ang_mean_deg,ang_npx,tau_deg,registered,p1_bracketed,radd_diff_to_interval,block
A_536,A,51889_hist,True,-56.0807,-4.5715,27.7017,DESMATAMENTO_CR,2021-05-26,2021-01-04,2021-01-04,2021-01-04,837,730,1.0,21.0,21.0,21.0,21,45.8908,2621,11.3934,1,False,,-113_-10
A_537,A,51896_hist,True,-56.0874,-4.556,20.6954,DESMATAMENTO_CR,2021-05-26,2021-01-16,2021-01-22,2021-01-16,1201,1043,1.0,27.0,27.0,27.0,27,47.1587,1930,11.3934,1,False,,-113_-10
A_538,A,51897_hist,True,-56.0758,-4.5455,8.9397,DESMATAMENTO_CR,2021-05-26,2021-01-10,2021-01-10,2021-01-10,338,311,1.0,24.0,24.0,24.0,24,42.8208,819,11.3934,1,False,,-113_-10
A_539,A,51900_hist,True,-56.0917,-4.5856,7.4238,DESMATAMENTO_VEG,2021-05-26,2021-01-04,2021-01-04,2021-01-04,22,20,1.0,28.0,28.0,28.0,28,42.3371,699,11.3934,1,False,,-113_-10
A_540,A,51913_hist,False,-56.1192,-4.4165,12.2367,DESMATAMENTO_CR,2021-05-26,2021-01-04,2021-01-04,2021-01-04,570,483,1.0,22.0,22.0,22.0,22,40.0396,1117,11.3934,1,False,,-113_-9
A_541,A,51928_hist,False,-56.2007,-4.1206,6.9064,DESMATAMENTO_CR,2021-05-26,2021-03-17,2021-03-17,2021-03-17,194,180,3.0,21.0,21.0,21.0,25,33.7965,644,11.3934,1,False,,-113_-9
A_542,A,51940_hist,True,-56.0914,-4.4897,21.9981,DESMATAMENTO_CR,2021-05-26,2021-05-22,2021-05-22,2021-05-22,352,235,5.0,22.0,22.0,22.0,27,45.2495,2140,11.3934,1,False,,-113_-9
A_543,A,52074_hist,True,-55.8674,-4.9258,62.8266,DESMATAMENTO_CR,2021-05-26,2021-02-03,2021-02-03,2021-02-03,3081,2923,2.0,21.0,21.0,21.0,21,57.9794,6157,11.3934,1,False,,-112_-10
A_544,A,52083_hist,True,-55.8668,-4.9195,8.0458,DESMATAMENTO_VEG,2021-05-26,2021-07-03,2021-08-26,2021-05-26,54,27,7.0,14.0,6.0,17.0,21,33.5439,757,11.3934,1,False,,-112_-10
A_545,A,52084_hist,True,-55.822,-4.8823,26.9414,DESMATAMENTO_CR,2021-05-26,2021-04-28,2021-04-28,2021-04-28,1688,1618,4.0,18.0,18.0,18.0,21,53.3765,2627,11.3934,1,False,,-112_-10
A_546,A,52086_hist,True,-55.9963,-4.8661,22.1706,DESMATAMENTO_CR,2021-05-26,2021-05-04,2021-05-04,2021-05-04,1629,1540,5.0,24.0,24.0,24.0,28,56.8943,2149,11.3934,1,False,,-112_-10
A_547,A,52091_hist,True,-55.8434,-4.8206,37.6281,DESMATAMENTO_CR,2021-05-26,2021-02-03,2021-02-03,2021-02-03,3386,3298,2.0,27.0,27.0,27.0,29,49.3158,3671,11.3934,1,True,-101.0,-112_-10
A_548,A,52092_hist,True,-55.762,-4.5838,29.0081,DESMATAMENTO_CR,2021-05-26,2021-03-11,2021-03-11,2021-03-11,1091,1043,3.0,21.0,21.0,21.0,21,52.4443,2783,11.3934,1,False,,-112_-10
A_549,A,52094_hist,True,-55.8594,-4.817,45.1661,DESMATAMENTO_CR,2021-05-26,2021-05-16,2021-05-16,2021-05-16,2526,2373,5.0,21.0,21.0,21.0,27,43.3899,4429,11.3934,1,True,0.0,-112_-10
A_550,A,52101_hist,True,-55.85,-4.7833,75.2663,DESMATAMENTO_CR,2021-05-26,2021-05-10,2021-05-10,2021-05-10,1670,1553,5.0,22.0,22.0,22.0,26,42.868,7389,11.3934,1,False,,-112_-10
A_551,A,52102_hist,True,-55.8432,-4.7742,11.6296,DESMATAMENTO_CR,2021-05-26,2021-05-16,2021-05-16,2021-05-16,408,371,5.0,21.0,21.0,21.0,24,49.5891,1086,11.3934,1,False,,-112_-10
A_552,A,52103_hist,True,-55.8165,-4.7744,26.2095,DESMATAMENTO_CR,2021-05-26,2021-05-16,2021-05-16,2021-05-16,1106,1039,5.0,21.0,21.0,21.0,26,49.3547,2522,11.3934,1,False,,-112_-10
A_553,A,52111_hist,True,-55.8358,-4.7728,15.9171,DESMATAMENTO_CR,2021-05-26,2021-03-17,2021-03-17,2021-03-17,260,236,3.0,25.0,25.0,25.0,26,43.232,1520,11.3934,1,False,,-112_-10
A_554,A,52113_hist,True,-55.9668,-4.7013,6.6313,DESMATAMENTO_CR,2021-05-26,2021-05-10,2021-05-10,2021-05-10,336,307,5.0,25.0,25.0,25.0,31,39.9472,619,11.3934,1,False,,-112_-10
A_555,A,5415_hist,False,-56.1767,-3.9379,11.4764,DESMATAMENTO_CR,2021-09-02,2021-07-27,2021-07-27,2021-07-27,756,704,7.0,11.0,11.0,11.0,22,30.8731,1093,11.3934,1,False,,-113_-8
A_556,A,5417_hist,True,-55.6665,-4.5448,21.7326,DESMATAMENTO_CR,2021-09-02,2021-08-26,2021-08-26,2021-08-26,439,365,8.0,8.0,8.0,8.0,27,26.1037,2066,11.3934,1,True,0.0,-112_-10
A_557,A,5427_hist,False,-55.4291,-3.9613,13.5883,DESMATAMENTO_CR,2021-09-02,2021-08-26,2021-08-26,2021-08-26,844,810,8.0,6.0,6.0,6.0,26,28.7367,1295,11.3934,1,False,,-111_-8
A_558,A,5434_hist,False,-55.4455,-4.0094,19.4143,DESMATAMENTO_CR,2021-09-02,2021-08-14,2021-08-14,2021-08-14,946,915,8.0,11.0,11.0,11.0,27,25.407,1848,11.3934,1,False,,-111_-9
A_559,A,5442_hist,False,-55.5232,-4.4234,82.7286,DESMATAMENTO_CR,2021-09-02,2021-08-08,2021-08-08,2021-08-08,1587,1406,8.0,8.0,8.0,8.0,20,30.5384,8129,11.3934,1,False,,-112_-9
A_560,A,5443_hist,True,-55.698,-4.6609,28.1706,DESMATAMENTO_CR,2021-09-02,2021-06-21,2021-06-21,2021-06-21,1130,1040,6.0,16.0,16.0,16.0,22,37.003,2735,11.3934,1,False,,-112_-10
A_561,A,54577_hist,True,-56.122,-5.1855,41.8374,DESMATAMENTO_CR,2021-06-01,2021-01-04,2021-01-04,2021-01-04,512,469,1.0,25.0,25.0,25.0,25,34.6236,3953,11.3934,1,False,,-113_-11
A_562,A,54578_hist,True,-56.155,-5.0939,19.8886,DESMATAMENTO_CR,2021-06-01,2021-05-16,2021-05-16,2021-05-16,1641,1550,5.0,21.0,21.0,21.0,25,51.0929,1891,11.3934,1,False,,-113_-11
A_563,A,54581_hist,False,-55.1964,-4.4695,44.0403,DESMATAMENTO_CR,2021-06-01,2021-01-28,2021-01-28,2021-01-28,896,812,1.0,19.0,19.0,19.0,21,35.5034,4313,11.3934,1,False,,-111_-9
A_564,A,54582_hist,False,-55.205,-4.4555,7.5355,DESMATAMENTO_CR,2021-06-01,,,,0,0,,,,,20,37.0905,705,11.3934,1,False,,-111_-9
A_565,A,54584_hist,False,-55.1913,-4.3245,9.8691,DESMATAMENTO_CR,2021-06-01,,,,0,0,,,,,23,37.1144,929,11.3934,1,False,,-111_-9
A_566,A,54587_hist,False,-55.22,-4.3214,13.392,DESMATAMENTO_CR,2021-06-01,2021-05-28,2021-05-28,2021-05-28,322,281,5.0,28.0,28.0,28.0,34,36.9874,1234,11.3934,1,False,,-111_-9
A_567,A,54603_hist,False,-56.256,-4.0713,16.4782,DESMATAMENTO_CR,2021-06-01,2021-05-16,2021-05-16,2021-05-16,130,109,5.0,21.0,21.0,21.0,24,32.5899,1540,11.3934,1,False,,-113_-9
A_568,A,54633_hist,False,-55.4565,-4.4785,17.3042,DESMATAMENTO_CR,2021-06-01,2021-05-22,2021-05-22,2021-05-22,403,379,5.0,23.0,23.0,23.0,27,52.7141,1661,11.3934,1,False,,-111_-9
A_569,A,54636_hist,False,-55.4838,-4.4448,12.9665,DESMATAMENTO_CR,2021-06-01,2021-05-16,2021-05-16,2021-05-16,656,611,5.0,18.0,18.0,18.0,22,57.0321,1206,11.3934,1,False,,-111_-9
A_570,A,54637_hist,False,-55.455,-4.4688,7.6152,DESMATAMENTO_CR,2021-06-01,,,,0,0,,,,,28,45.193,671,11.3934,1,False,,-111_-9
A_571,A,54639_hist,True,-55.808,-4.889,17.8892,DESMATAMENTO_CR,2021-06-01,2021-05-22,2021-05-22,2021-05-22,1594,1549,5.0,21.0,21.0,21.0,27,57.3129,1693,11.3934,1,True,0.0,-112_-10
A_572,A,54640_hist,True,-55.8186,-4.8878,11.6952,DESMATAMENTO_CR,2021-06-01,2021-05-28,2021-05-28,2021-05-28,782,742,5.0,20.0,20.0,20.0,26,44.9825,1101,11.3934,1,False,,-112_-10
A_573,A,54641_hist,False,-55.4815,-4.4734,14.6351,DESMATAMENTO_CR,2021-06-01,2021-01-16,2021-01-16,2021-01-16,211,182,1.0,17.0,17.0,17.0,17,45.776,1384,11.3934,1,False,,-111_-9
A_574,A,54642_hist,False,-55.4657,-4.4725,45.1078,DESMATAMENTO_CR,2021-06-01,2021-01-04,2021-01-04,2021-01-04,1032,949,1.0,21.0,21.0,21.0,21,56.0219,4227,11.3934,1,False,,-111_-9
A_575,A,54646_hist,False,-55.4215,-4.4576,6.9035,DESMATAMENTO_CR,2021-06-01,2022-03-24,,2021-06-01,1,0,3.0,0.0,,32.0,45,21.0684,588,11.3934,1,False,,-111_-9
A_576,A,54648_hist,False,-55.3324,-4.3359,9.3657,DESMATAMENTO_CR,2021-06-01,2021-05-16,2021-05-16,2021-05-16,448,397,5.0,35.0,35.0,35.0,44,38.3159,865,11.3934,1,False,,-111_-9
A_577,A,54650_hist,True,-55.8689,-4.82,18.7926,DESMATAMENTO_CR,2021-06-01,2021-05-28,2021-05-28,2021-05-28,1341,1241,5.0,19.0,19.0,19.0,25,54.5095,1797,11.3934,1,True,0.0,-112_-10
A_578,A,54654_hist,True,-55.8412,-4.7743,17.3217,DESMATAMENTO_CR,2021-06-01,2021-05-22,2021-05-22,2021-05-22,364,334,5.0,21.0,21.0,21.0,25,53.7922,1656,11.3934,1,False,,-112_-10
A_579,A,54655_hist,False,-55.2722,-4.3409,17.4853,DESMATAMENTO_CR,2021-06-01,2021-01-10,2021-01-10,2021-01-10,146,114,1.0,43.0,43.0,43.0,43,49.7947,1620,11.3934,1,False,,-111_-9
A_580,A,54656_hist,False,-55.2546,-4.3251,15.313,DESMATAMENTO_CR,2021-06-01,2021-04-10,2021-04-10,2021-04-10,129,108,4.0,44.0,44.0,44.0,48,37.5784,1465,11.3934,1,False,,-111_-9
A_581,A,54657_hist,True,-55.8474,-4.7778,21.9649,DESMATAMENTO_CR,2021-06-01,2021-05-28,2021-05-28,2021-05-28,417,365,5.0,19.0,19.0,19.0,24,38.4075,2112,11.3934,1,False,,-112_-10
A_582,A,54659_hist,False,-55.3172,-4.3171,24.3722,DESMATAMENTO_CR,2021-06-01,2021-02-03,2021-02-03,2021-02-03,61,40,2.0,45.0,45.0,45.0,47,30.2791,2182,11.3934,1,False,,-111_-9
A_583,A,54661_hist,False,-55.8354,-3.9643,1.2158,DESMATAMENTO_CR,2021-06-01,2021-08-08,,2021-06-01,7,0,8.0,10.0,,16.0,23,26.106,73,11.3934,1,False,,-112_-8
A_584,A,54666_hist,False,-55.836,-3.9636,5.1762,DESMATAMENTO_CR,2021-06-01,2021-05-04,2021-05-04,2021-05-04,172,164,5.0,18.0,18.0,18.0,24,52.9955,480,11.3934,1,False,,-112_-8
A_585,A,54672_hist,False,-55.3616,-3.9919,37.8101,DESMATAMENTO_CR,2021-06-01,2021-01-16,2021-01-16,2021-01-16,440,395,1.0,24.0,24.0,24.0,24,39.084,3559,11.3934,1,False,,-111_-8
A_586,A,54690_hist,False,-55.433,-3.9312,6.6378,DESMATAMENTO_CR,2021-06-01,2021-05-28,2021-05-28,2021-05-28,40,40,5.0,19.0,19.0,19.0,25,31.9929,589,11.3934,1,False,,-111_-8
A_587,A,54720_hist,True,-55.6405,-4.7234,46.3439,DESMATAMENTO_CR,2021-06-01,2021-05-16,2021-05-22,2021-05-16,291,265,5.0,19.0,18.0,19.0,21,46.1617,4533,11.3934,1,False,,-112_-10
A_588,A,54727_hist,True,-55.6149,-4.513,25.3538,DESMATAMENTO_CR,2021-06-01,2021-05-28,2021-05-28,2021-05-28,174,139,5.0,13.0,13.0,13.0,18,42.7604,2436,11.3934,1,False,,-112_-10
A_589,A,54728_hist,True,-55.5807,-4.4779,13.9231,DESMATAMENTO_CR,2021-06-01,2021-06-21,2021-07-03,2021-06-01,29,12,6.0,17.0,16.0,19.0,25,38.2999,1317,11.3934,1,False,,-112_-9
A_590,A,54729_hist,True,-55.683,-4.485,15.4632,DESMATAMENTO_CR,2021-06-01,2021-06-09,2021-06-09,2021-06-01,127,110,6.0,19.0,19.0,21.0,28,45.8037,1470,11.3934,1,False,,-112_-9
A_591,A,54731_hist,False,-55.5555,-4.3803,51.5573,DESMATAMENTO_CR,2021-06-01,2021-05-22,2021-05-22,2021-05-22,820,694,5.0,23.0,23.0,23.0,29,40.9544,5042,11.3934,1,False,,-112_-9
A_592,A,54732_hist,False,-55.7164,-4.3821,8.2482,DESMATAMENTO_VEG,2021-06-01,,,,0,0,,,,,23,25.0243,765,11.3934,1,False,,-112_-9
A_593,A,54733_hist,False,-55.5796,-4.3054,22.6172,DESMATAMENTO_CR,2021-06-01,2021-01-16,2021-01-16,2021-01-16,989,848,1.0,23.0,23.0,23.0,23,37.044,2184,11.3934,1,False,,-112_-9
A_594,A,54734_hist,False,-55.7094,-4.1786,9.3491,DESMATAMENTO_CR,2021-06-01,2021-05-22,2021-05-22,2021-05-22,222,210,5.0,18.0,18.0,18.0,27,35.3585,881,11.3934,1,False,,-112_-9
A_595,A,57188_hist,True,-55.8119,-4.8893,9.6529,DESMATAMENTO_CR,2021-06-09,2021-06-09,2021-06-09,2021-06-09,818,743,6.0,18.0,18.0,18.0,27,57.8809,886,11.3934,1,True,0.0,-112_-10
A_596,A,57568_hist,True,-56.1431,-4.9912,39.3908,DESMATAMENTO_CR,2021-06-12,2021-05-16,2021-05-16,2021-05-16,980,913,5.0,24.0,24.0,24.0,30,41.7927,3795,11.3934,1,False,,-113_-10
A_597,A,57569_hist,True,-56.1878,-5.0576,6.7505,DESMATAMENTO_CR,2021-06-12,2021-06-21,2021-06-21,2021-06-12,563,506,6.0,16.0,16.0,16.0,24,52.2313,623,11.3934,1,False,,-113_-11
A_598,A,57579_hist,True,-56.121,-5.0957,12.2617,DESMATAMENTO_CR,2021-06-12,2021-05-28,2021-05-28,2021-05-28,1016,959,5.0,21.0,21.0,21.0,29,45.6961,1163,11.3934,1,False,,-113_-11
A_599,A,57586_hist,True,-56.1651,-5.0756,9.6503,DESMATAMENTO_CR,2021-06-12,2021-05-28,2021-05-28,2021-05-28,351,312,5.0,18.0,18.0,18.0,27,47.3191,873,11.3934,1,False,,-113_-11
A_600,A,57589_hist,True,-55.8283,-4.8599,17.571,DESMATAMENTO_CR,2021-06-12,2021-05-28,2021-05-28,2021-05-28,1077,1025,5.0,22.0,22.0,22.0,27,54.0797,1685,11.3934,1,False,,-112_-10
A_601,A,57591_hist,True,-55.736,-4.7346,7.821,DESMATAMENTO_CR,2021-06-12,2021-05-16,2021-05-16,2021-05-16,371,341,5.0,14.0,14.0,14.0,18,44.8823,736,11.3934,1,True,-12.0,-112_-10
A_602,A,58186_hist,False,-55.5691,-4.3837,8.9171,DESMATAMENTO_CR,2021-06-15,2021-05-10,2021-05-10,2021-05-10,205,156,5.0,21.0,21.0,21.0,26,36.19,812,11.3934,1,False,,-112_-9
A_603,A,58189_hist,False,-55.453,-4.4841,18.5436,DESMATAMENTO_CR,2021-06-15,2021-06-15,2021-06-15,2021-06-15,582,529,6.0,16.0,16.0,16.0,31,47.4673,1742,11.3934,1,False,,-111_-9
A_604,A,58190_hist,False,-55.4068,-4.4309,19.625,DESMATAMENTO_CR,2021-06-15,2021-01-04,2021-01-04,2021-01-04,1700,1619,1.0,47.0,47.0,47.0,47,59.0221,1891,11.3934,1,False,,-111_-9
A_605,A,58192_hist,False,-55.4948,-4.4194,7.3825,DESMATAMENTO_CR,2021-06-15,2021-05-28,2021-05-28,2021-05-28,178,165,5.0,18.0,18.0,18.0,22,28.6121,679,11.3934,1,False,,-111_-9
A_606,A,58195_hist,False,-55.4804,-4.4167,19.4105,DESMATAMENTO_CR,2021-06-15,2021-07-09,2021-07-09,2021-06-15,219,183,7.0,15.0,15.0,15.0,24,41.0598,1879,11.3934,1,False,,-111_-9
A_607,A,58549_hist,True,-56.2683,-4.7095,10.232,DESMATAMENTO_CR,2021-06-17,2021-06-03,2021-06-03,2021-06-03,444,389,6.0,13.0,13.0,13.0,22,23.5919,902,11.3934,1,True,0.0,-113_-10
A_608,A,58550_hist,False,-56.117,-4.4153,13.7095,DESMATAMENTO_CR,2021-06-17,2021-06-03,2021-06-03,2021-06-03,1008,948,6.0,16.0,16.0,16.0,25,46.196,1315,11.3934,1,False,,-113_-9
A_609,A,58559_hist,False,-55.2,-4.4588,33.1979,DESMATAMENTO_CR,2021-06-17,2021-06-03,2021-06-03,2021-06-03,593,529,6.0,17.0,17.0,17.0,23,33.5167,3182,11.3934,1,False,,-111_-9
A_610,A,58560_hist,False,-55.2115,-4.4474,15.194,DESMATAMENTO_CR,2021-06-17,2021-05-10,2021-05-16,2021-05-10,1050,894,5.0,17.0,16.0,17.0,19,45.8978,1434,11.3934,1,False,,-111_-9
A_611,A,58561_hist,True,-56.0835,-4.5744,34.696,DESMATAMENTO_CR,2021-06-17,2021-03-23,2021-05-16,2021-03-23,1923,1754,3.0,24.0,22.0,24.0,24,49.6657,3352,11.3934,1,False,,-113_-10
A_612,A,58562_hist,True,-56.1142,-4.5328,11.5721,DESMATAMENTO_CR,2021-06-17,2021-01-22,2021-01-22,2021-01-22,569,515,1.0,25.0,25.0,25.0,25,48.5934,1098,11.3934,1,False,,-113_-10
A_613,A,58563_hist,True,-56.086,-4.5837,9.8595,DESMATAMENTO_CR,2021-06-17,2021-03-23,2021-03-23,2021-03-23,745,717,3.0,21.0,21.0,21.0,23,45.1192,918,11.3934,1,True,-68.0,-113_-10
A_614,A,58569_hist,False,-55.1943,-4.4755,6.7315,DESMATAMENTO_CR,2021-06-17,2021-06-03,2021-06-03,2021-06-03,213,185,6.0,18.0,18.0,18.0,24,28.2923,633,11.3934,1,False,,-111_-9
A_615,A,58590_hist,True,-56.1025,-4.8588,15.3264,DESMATAMENTO_CR,2021-06-18,2021-05-10,2021-05-10,2021-05-10,991,870,5.0,22.0,22.0,22.0,27,49.4501,1424,11.3934,1,True,-6.0,-113_-10
A_616,A,58592_hist,True,-56.1703,-4.6009,19.461,DESMATAMENTO_CR,2021-06-18,2021-05-16,2021-05-22,2021-05-16,86,60,5.0,22.0,21.0,22.0,26,33.6369,1852,11.3934,1,True,0.0,-113_-10
A_617,A,58593_hist,True,-56.2481,-4.5833,16.6514,DESMATAMENTO_CR,2021-06-18,2021-06-09,2021-06-09,2021-06-09,1596,1496,6.0,16.0,16.0,16.0,26,56.0125,1624,11.3934,1,True,0.0,-113_-10
A_618,A,58595_hist,True,-56.2463,-4.5768,7.2521,DESMATAMENTO_CR,2021-06-18,2021-06-21,2021-06-21,2021-06-18,577,531,6.0,13.0,13.0,13.0,23,36.954,688,11.3934,1,True,3.0,-113_-10
A_619,A,58596_hist,False,-55.7183,-4.348,29.7353,DESMATAMENTO_CR,2021-06-18,2021-06-03,2021-06-03,2021-06-03,319,252,6.0,17.0,17.0,17.0,26,40.2431,2865,11.3934,1,False,,-112_-9
A_620,A,58836_hist,False,-55.5863,-4.3604,30.287,DESMATAMENTO_CR,2021-06-21,2021-06-09,2021-06-09,2021-06-09,1504,1388,6.0,20.0,20.0,20.0,28,55.0461,2947,11.3934,1,False,,-112_-9
A_621,A,58846_hist,True,-55.6482,-4.7255,65.2491,DESMATAMENTO_CR,2021-06-21,2021-05-28,2021-05-28,2021-05-28,613,552,5.0,19.0,19.0,19.0,25,40.4343,6409,11.3934,1,False,,-112_-10
A_622,A,58849_hist,True,-56.2127,-5.0123,20.5103,DESMATAMENTO_CR,2021-06-21,2021-02-03,2021-02-03,2021-02-03,1617,1575,2.0,22.0,22.0,22.0,22,52.4947,1982,11.3934,1,False,,-113_-11
A_623,A,58855_hist,True,-56.1164,-5.0795,7.6576,DESMATAMENTO_CR,2021-06-21,2021-03-17,2021-03-17,2021-03-17,590,556,3.0,26.0,26.0,26.0,27,51.9016,705,11.3934,1,True,-70.0,-113_-11
A_624,A,58863_hist,True,-56.0927,-4.5566,9.8599,DESMATAMENTO_CR,2021-06-21,2021-05-16,2021-05-16,2021-05-16,804,758,5.0,23.0,23.0,23.0,29,52.0206,936,11.3934,1,False,,-113_-10
A_625,A,5886_hist,True,-55.8682,-4.8654,18.2946,DESMATAMENTO_CR,2021-09-04,2021-07-03,2021-07-03,2021-07-03,963,894,7.0,16.0,16.0,16.0,27,28.0689,1757,11.3934,1,False,,-112_-10
A_626,A,58870_hist,False,-55.3622,-4.0041,64.5734,DESMATAMENTO_CR,2021-06-21,2021-04-10,2021-04-10,2021-04-10,977,895,4.0,23.0,23.0,23.0,25,37.7476,6248,11.3934,1,False,,-111_-9
A_627,A,58876_hist,True,-56.0861,-4.5744,10.1971,DESMATAMENTO_CR,2021-06-21,2021-01-10,2021-01-10,2021-01-10,448,382,1.0,27.0,27.0,27.0,27,43.0194,927,11.3934,1,False,,-113_-10
A_628,A,58885_hist,True,-56.2451,-4.581,14.2832,DESMATAMENTO_CR,2021-06-21,2021-05-28,2021-06-03,2021-05-28,1303,1196,5.0,17.0,16.0,17.0,25,52.7581,1328,11.3934,1,True,0.0,-113_-10
A_629,A,58886_hist,True,-56.2444,-4.579,4.4175,DESMATAMENTO_CR,2021-06-21,2021-06-15,2021-06-15,2021-06-15,393,341,6.0,14.0,14.0,14.0,20,45.2489,397,11.3934,1,True,0.0,-113_-10
A_630,A,58893_hist,False,-55.1513,-4.1592,24.3095,DESMATAMENTO_CR,2021-06-21,2021-05-28,2021-05-28,2021-05-28,1689,1633,5.0,19.0,19.0,19.0,22,50.1918,2329,11.3934,1,False,,-111_-9
A_631,A,5890_hist,True,-55.8678,-4.7993,13.1258,DESMATAMENTO_CR,2021-09-04,2021-08-20,2021-08-20,2021-08-20,487,456,8.0,10.0,10.0,10.0,27,28.2322,1242,11.3934,1,False,,-112_-10
A_632,A,58936_hist,False,-55.3626,-3.997,37.1223,DESMATAMENTO_CR,2021-06-21,2021-06-09,2021-06-09,2021-06-09,239,174,6.0,19.0,19.0,19.0,26,43.0486,3453,11.3934,1,False,,-111_-8
A_633,A,5893_hist,True,-56.0068,-4.8616,25.7524,DESMATAMENTO_CR,2021-09-04,2021-03-23,2021-03-23,2021-03-23,869,716,3.0,25.0,25.0,25.0,26,43.4631,2448,11.3934,1,False,,-113_-10
A_634,A,58946_hist,False,-55.4435,-3.9734,30.3998,DESMATAMENTO_CR,2021-06-21,2021-06-09,2021-06-09,2021-06-09,186,151,6.0,18.0,18.0,18.0,26,31.8772,2960,11.3934,1,True,0.0,-111_-8
A_635,A,59120_hist,True,-55.983,-4.6266,39.1292,DESMATAMENTO_CR,2021-06-21,2021-06-15,2021-06-15,2021-06-15,766,673,6.0,21.0,21.0,21.0,30,38.5638,3828,11.3934,1,False,,-112_-10
A_636,A,59122_hist,True,-55.9637,-4.5938,17.0868,DESMATAMENTO_CR,2021-06-21,2021-01-16,2021-01-16,2021-01-16,962,822,1.0,29.0,29.0,29.0,29,43.6214,1634,11.3934,1,True,-130.0,-112_-10
A_637,A,59734_hist,True,-56.2756,-4.7358,1.3556,DESMATAMENTO_CR,2021-06-22,2021-06-15,2021-09-19,2021-06-15,14,1,6.0,15.0,4.0,15.0,25,15.6602,93,11.3934,1,False,,-113_-10
A_638,A,59735_hist,True,-56.2711,-4.7039,18.6423,DESMATAMENTO_CR,2021-06-22,2021-06-03,2021-06-03,2021-06-03,267,197,6.0,15.0,15.0,15.0,26,26.8626,1795,11.3934,1,True,0.0,-113_-10
A_639,A,59739_hist,True,-55.7341,-4.7346,12.8448,DESMATAMENTO_CR,2021-06-22,2021-05-22,2021-05-22,2021-05-22,523,428,5.0,13.0,13.0,13.0,19,40.5624,1212,11.3934,1,False,,-112_-10
A_640,A,59744_hist,False,-55.2025,-4.4601,32.0688,DESMATAMENTO_CR,2021-06-22,2021-05-28,2021-06-15,2021-05-28,128,75,5.0,17.0,15.0,17.0,22,36.6161,3114,11.3934,1,False,,-111_-9
A_641,A,59746_hist,True,-55.9226,-4.6844,8.4043,DESMATAMENTO_CR,2021-06-22,2021-06-27,2021-06-27,2021-06-22,605,542,6.0,15.0,15.0,16.0,31,49.5494,762,11.3934,1,False,,-112_-10
A_642,A,59748_hist,False,-56.0599,-5.2608,14.9065,DESMATAMENTO_CR,2021-06-22,2021-05-28,2021-05-28,2021-05-28,288,251,5.0,16.0,16.0,16.0,20,33.8144,1440,11.3934,1,False,,-113_-11
A_643,A,59749_hist,False,-56.0904,-5.2222,31.2,DESMATAMENTO_CR,2021-06-22,2021-01-28,2021-01-28,2021-01-28,810,766,1.0,27.0,27.0,27.0,28,40.5042,3040,11.3934,1,False,,-113_-11
A_644,A,59750_hist,True,-55.7202,-4.5897,9.0189,DESMATAMENTO_CR,2021-06-22,2021-06-15,2021-06-15,2021-06-15,121,106,6.0,16.0,16.0,16.0,27,41.3578,841,11.3934,1,False,,-112_-10
A_645,A,59751_hist,False,-55.5343,-4.5508,5.5589,DESMATAMENTO_CR,2021-06-22,2021-06-09,2021-06-09,2021-06-09,307,285,6.0,16.0,16.0,16.0,24,48.2281,519,11.3934,1,False,,-112_-10
A_646,A,59752_hist,False,-55.5349,-4.5553,19.2351,DESMATAMENTO_CR,2021-06-22,2021-06-21,2021-06-21,2021-06-21,1529,1459,6.0,13.0,13.0,13.0,20,54.9628,1839,11.3934,1,False,,-112_-10
A_647,A,59753_hist,True,-55.6424,-4.5244,12.9344,DESMATAMENTO_CR,2021-06-22,2021-05-28,2021-05-28,2021-05-28,427,384,5.0,21.0,21.0,21.0,26,40.9537,1203,11.3934,1,False,,-112_-10
A_648,A,59755_hist,True,-55.6243,-4.5242,10.8544,DESMATAMENTO_CR,2021-06-22,2021-06-09,2021-06-09,2021-06-09,86,57,6.0,15.0,15.0,15.0,20,36.804,1024,11.3934,1,False,,-112_-10
A_649,A,59756_hist,True,-55.6249,-4.5215,29.2805,DESMATAMENTO_CR,2021-06-22,2021-06-15,2021-06-15,2021-06-15,512,430,6.0,13.0,13.0,13.0,20,39.7191,2769,11.3934,1,False,,-112_-10
A_650,A,59757_hist,False,-55.5556,-4.52,17.156,DESMATAMENTO_CR,2021-06-22,2021-06-15,2021-06-15,2021-06-15,792,731,6.0,15.0,15.0,15.0,22,37.644,1658,11.3934,1,True,0.0,-112_-10
A_651,A,59758_hist,True,-55.6831,-4.5037,45.2226,DESMATAMENTO_CR,2021-06-22,2021-06-03,2021-06-03,2021-06-03,292,229,6.0,16.0,16.0,16.0,25,35.3739,4406,11.3934,1,False,,-112_-10
A_652,A,59760_hist,True,-55.6125,-4.4903,29.3001,DESMATAMENTO_CR,2021-06-22,2021-01-04,2021-01-04,2021-01-04,287,251,1.0,27.0,27.0,27.0,27,39.1544,2862,11.3934,1,False,,-112_-9
A_653,A,59764_hist,True,-55.8436,-4.7679,9.4277,DESMATAMENTO_CR,2021-06-22,2021-06-09,2021-06-09,2021-06-09,304,269,6.0,19.0,19.0,19.0,26,44.9391,898,11.3934,1,False,,-112_-10
