event_id,region,in_custom_box,lon,lat,area_ha,classname,view_date,alert_code,image_before,image_after,bracket_days,bracket_mid,event_month,overlap_frac,ang_mean_deg,ang_npx,tau_deg,registered,clear_post,clear_total_2021,radd_date,radd_latency_days,block
B_271,B,False,-59.583789914330225,1.1190087616822426,10.534608984141144,DESMATAMENTO_CR,2021-10-14,456063,2021-08-25,2021-10-20,56,2021-09-22,9,0.7170950308836688,26.05924996175638,1004,19.131397146071485,1,8,21,2021-10-16,24.0,-120_2
B_272,B,True,-60.09615642023345,0.7755231517509728,12.652598583879543,DESMATAMENTO_CR,2021-06-12,528611,2021-04-21,2021-06-19,59,2021-05-20,5,0.7135489881907168,44.79457254105961,1197,19.131397146071485,1,17,26,,,-121_1
B_273,B,False,-59.86003632845364,0.6145152616523647,12.191452033761143,DESMATAMENTO_CR,2021-10-14,456126,2021-08-24,2021-10-20,57,2021-09-21,9,0.6962166440774767,21.38634508150429,1173,19.131397146071485,1,8,21,2021-11-14,53.0,-120_1
B_274,B,True,-60.278886079447325,0.9745745423143359,11.876582140431413,DESMATAMENTO_CR,2021-04-21,321555,2021-02-24,2021-04-21,56,2021-03-24,3,0.6742094562305883,43.317680763842574,1107,19.131397146071485,1,18,23,,,-121_1
B_275,B,False,-61.37889996665,2.9062601467400375,12.287521428137644,DESMATAMENTO_CR,2021-12-16,495252,2021-11-09,2022-01-03,55,2021-12-06,12,0.6507848777687371,34.05928802558025,1165,19.131397146071485,1,0,29,,,-123_5
B_276,B,True,-60.27938522954092,0.9772483632734528,10.276619872903497,DESMATAMENTO_CR,2021-04-21,321555,2021-02-24,2021-04-21,56,2021-03-24,3,0.6272711596713296,39.50110851117735,951,19.131397146071485,1,16,21,2021-11-14,235.0,-121_1
B_277,B,True,-60.287483131213804,0.9651989293127939,18.774897140721418,DESMATAMENTO_CR,2021-04-21,518933,2021-03-15,2021-04-21,37,2021-04-02,4,0.5922238453840695,50.44092894898655,1837,19.131397146071485,1,19,25,2021-11-14,225.0,-121_1
B_278,B,False,-59.58341300813008,1.1210551942186084,9.08240320331324,DESMATAMENTO_CR,2021-10-11,456063,2021-08-25,2021-10-20,56,2021-09-22,9,0.5382509127777232,23.6826283320373,848,19.131397146071485,1,6,21,2021-10-16,24.0,-120_2
B_279,B,False,-61.65500887428103,2.4313460147904684,7.4835067969032565,DESMATAMENTO_CR,2021-03-20,306349,2021-01-21,2021-03-20,58,2021-02-19,2,0.5364041310801825,47.05913632980571,702,19.131397146071485,1,20,24,2021-04-24,64.0,-124_4
B_280,B,True,-60.48240158900198,0.6572419210855205,11.489786758716079,DESMATAMENTO_CR,2021-04-21,528712,2021-03-21,2021-04-21,31,2021-04-05,4,0.5333415718138705,24.55463230257257,1069,19.131397146071485,1,20,25,,,-121_1
B_281,B,False,-59.815130057803465,0.7270258188824662,6.387907662125677,DESMATAMENTO_CR,2021-09-29,442090,2021-08-21,2021-10-15,55,2021-09-17,9,0.5170817828243455,26.263155767212645,600,19.131397146071485,1,9,20,2021-09-28,10.0,-120_1
B_282,B,False,-59.82062578890096,0.7312634022488218,11.311140879832498,DESMATAMENTO_CR,2021-03-20,320209,2021-01-26,2021-03-20,53,2021-02-21,2,0.5038084865387169,44.29726683018449,1095,19.131397146071485,1,21,23,2021-03-02,8.0,-120_1
