p4_event_id,roi,lon,lat,area_ha,date_old,date_new,shift_days,clear_post_old,clear_post,s1_post,event_month,ang,registered,block
C1134,CG1,29.05291766029909,0.9431501997889182,1.7957346622588697,2021-06-18,2021-06-08,-10,16.146,17.18,54.33333333333333,6,37.909,1,58_1
C1135,CG1,29.05493713088978,0.996560549307668,2.7833447900347994,2021-01-13,2021-01-13,0,29.731,29.806451612903224,91.64516129032258,1,64.606,1,58_1
C1136,CG1,29.056956710342764,0.9966920369138575,1.4365649883782683,2021-07-06,2021-07-06,0,12.122,12.41733870967742,45.064516129032256,7,41.54,1,58_1
C1137,CG1,29.05706542697488,1.0328053318299455,2.9628822253503784,2021-02-18,2021-02-08,-10,27.144,28.264069264069267,73.85714285714286,2,46.12,1,58_2
C1138,CG1,29.05772502913879,0.9804731266970564,1.1672147598058822,2021-05-13,2021-05-13,0,17.834,17.88833746898263,61.64516129032258,5,42.525,1,58_1
C1139,CG1,29.057804495994805,0.9611973540958676,1.0774351265505355,2021-06-18,2021-05-25,-24,12.797,14.36021505376344,58.54838709677419,5,33.648,1,58_1
C1140,CG1,29.05758371193024,0.934476269705918,6.374873866098355,2021-01-01,2021-01-01,0,25.889,25.990913221263057,94.74193548387098,1,48.259,1,58_1
C1141,CG1,29.057951633415534,0.9416744847192244,2.6038163577613824,2021-01-03,2021-01-01,-2,30.385,30.776418242491655,94.74193548387098,1,52.556,1,58_1
C1142,CG1,29.058337870057496,0.9886914160497386,1.436568464316509,2021-07-24,2021-07-12,-12,11.972,12.816532258064516,43.12903225806451,7,40.479,1,58_1
C1143,CG1,29.05943643493818,0.8859035611243569,1.6161869760982486,2021-01-03,2021-01-03,0,70.283,70.63082437275986,94.2258064516129,1,57.182,1,58_1
C1144,CG1,29.059289522972765,0.9429615538271984,2.8731756062863023,2021-01-09,2021-01-09,0,28.685,28.538306451612904,92.67741935483872,1,50.817,1,58_1
C1145,CG1,29.059434673699744,0.9618499537602696,1.5263661776022297,2021-01-13,2021-01-13,0,26.539,26.533206831119543,91.64516129032258,1,45.292,1,58_1
C1146,CG1,29.059062136766126,0.9238274378623104,1.0774467159085297,2021-02-02,2021-01-27,-6,26.829,27.543010752688172,88.03225806451613,1,48.002,1,58_1
C1147,CG1,29.060476983426323,0.8876477905390294,1.4366099622759334,2021-02-02,2021-01-21,-12,57.876,60.266129032258064,89.58064516129032,1,46.493,1,58_1
C1148,CG1,29.060903683034077,0.909550641980114,1.8855392536545037,2021-03-04,2021-03-04,0,26.719,27.013824884792626,78.96774193548387,3,51.906,1,58_1
C1149,CG1,29.06049748829622,0.9670930361377132,2.0650804422075177,2021-02-08,2021-02-08,0,19.146,18.99378881987578,85.0,2,48.735,1,58_1
C1150,CG1,29.06094859897739,1.079949020510352,1.436527190004261,2021-03-04,2021-03-04,0,32.052,31.808467741935484,70.2258064516129,3,52.485,1,58_2
C1151,CG1,29.060724019813417,0.9333944960060016,2.424248442997838,2021-02-14,2021-01-03,-42,25.972,30.235364396654717,94.2258064516129,1,44.403,1,58_1
C1152,CG1,29.061622335260296,0.9416037153410992,1.1672280568749254,2021-04-27,2021-03-26,-32,17.177,20.699751861042184,73.29032258064515,3,41.962,1,58_1
C1153,CG1,29.061568436318236,1.0887446497661846,1.7956537481329524,2021-01-01,2021-01-01,0,38.316,38.23548387096774,80.80645161290323,1,57.42,1,58_2
C1154,CG1,29.06287279022228,0.9076847127644172,2.244690800464814,2021-01-25,2021-01-25,0,28.685,28.76903225806452,88.54838709677419,1,61.248,1,58_1
C1155,CG1,29.062392320009938,0.8801308161830601,1.257036261685704,2021-01-25,2021-01-01,-24,63.364,68.23502304147465,94.74193548387098,1,56.155,1,58_1
C1156,CG1,29.06281260327321,0.8839197819428076,1.077458555935689,2022-02-01,2021-04-03,-304,0.0,53.28333333333333,71.3,4,36.911,1,58_1
C1157,CG1,29.06299226603439,0.9061306271557013,1.0774520441554238,2021-01-01,2021-01-01,0,31.87,31.5,94.74193548387098,1,63.628,1,58_1
C1158,CG1,29.063855290541404,0.9093132299589974,1.2570262763707496,2021-02-14,2021-02-02,-12,26.421,27.571428571428566,86.5,2,59.452,1,58_1
C1159,CG1,29.06423643252636,0.8818940808131736,1.795765303357538,2021-01-21,2021-01-09,-12,64.411,65.80161290322582,92.67741935483872,1,41.052,1,58_1
C1160,CG1,29.06625764208424,1.0719506452708032,1.3467477412170616,2021-05-03,2021-05-13,10,25.013,24.46666666666667,58.483870967741936,5,37.766,1,58_2
C1161,CG1,29.066695174627785,0.9291935506176264,1.52638054243147,2021-01-13,2021-01-13,0,32.094,31.4326375711575,91.64516129032258,1,52.095,1,58_1
C1162,CG1,29.066675358973693,0.9554032203640476,1.0774369703659117,2021-01-21,2021-01-21,0,27.0,27.1505376344086,89.58064516129032,1,51.283,1,58_1
C1163,CG1,29.067267537928988,1.0020517873385606,3.411836295194781,2021-01-25,2021-01-25,0,25.807,25.685908319185057,88.54838709677419,1,57.077,1,58_2
C1164,CG1,29.066954478466613,1.0168415695615434,1.2569866174281974,2021-07-06,2021-06-12,-24,14.712,17.242857142857144,53.0,6,33.57,1,58_2
C1165,CG1,29.06758292153561,0.9212593135029988,3.0527678983796225,2021-01-09,2021-01-09,0,29.759,29.665085388994306,92.67741935483872,1,46.059,1,58_1
C1166,CG1,29.0682923263979,0.9260507685034716,1.0774460374781665,2021-02-06,2021-02-06,0,27.699,27.94047619047619,85.5,2,54.961,1,58_1
C1167,CG1,29.06821596963292,0.952905904085014,1.3467971958951923,2021-01-01,2021-01-01,0,29.446,29.378494623655914,94.74193548387098,1,57.384,1,58_1
C1168,CG1,29.06979009417252,0.9073364424306916,1.1672393112502817,2021-01-21,2021-01-03,-18,26.622,27.960297766749378,94.2258064516129,1,54.315,1,58_1
C1169,CG1,29.06914893425649,0.91936152810808,1.2570227329144217,2021-03-28,2021-03-28,0,24.945,24.882488479262673,72.7741935483871,3,51.071,1,58_1
C1170,CG1,29.0690334374911,1.005066580871269,1.7957016526327343,2021-01-21,2021-01-01,-20,27.219,29.203225806451613,94.74193548387098,1,44.199,1,58_2
C1171,CG1,29.06970717300791,1.09189581140621,1.2569562661923503,2021-02-08,2021-02-08,0,30.851,30.714285714285715,73.85714285714286,2,42.619,1,58_2
C1172,CG1,29.07049409726593,1.0756984168304833,2.244576813977357,2021-01-01,2021-02-08,38,36.59,33.902857142857144,73.85714285714286,2,50.237,1,58_2
C1173,CG1,29.070370544224367,1.047432166348045,1.167190608215455,2021-01-27,2021-01-27,0,29.485,29.642679900744415,75.7741935483871,1,40.082,1,58_2
C1174,CG1,29.07122307994836,0.9038915765316682,3.591508976413819,2021-01-01,2021-01-01,0,59.917,60.247580645161285,94.74193548387098,1,47.367,1,58_1
C1175,CG1,29.07096481433188,0.9456475166794238,1.346800015986802,2021-01-03,2021-01-09,6,29.757,29.26236559139785,92.67741935483872,1,47.708,1,58_1
C1176,CG1,29.070525281566542,0.9877746531688656,2.513995587475867,2021-01-01,2021-01-01,0,24.424,24.435483870967744,94.74193548387098,1,53.396,1,58_1
C1177,CG1,29.071174421261265,1.0527506534603115,1.616107341461338,2021-03-16,2021-03-16,0,27.706,27.31720430107527,67.90322580645162,3,33.865,1,58_2
C1178,CG1,29.07155217447641,1.0404253071897305,1.1671932147516226,2021-09-12,2021-04-21,-144,10.224,17.50769230769231,62.2,4,24.864,1,58_2
C1179,CG1,29.071362639160824,0.9194577761633794,1.2570227292442724,2021-01-25,2021-01-25,0,29.426,29.493087557603683,88.54838709677419,1,38.827,1,58_1
C1180,CG1,29.07211677145332,0.9565234725581212,1.5263685533328692,2021-01-27,2021-01-27,0,27.638,27.38519924098672,88.03225806451613,1,36.427,1,58_1
C1181,CG1,29.071910687638308,0.9783049758764414,1.52635874411451,2021-02-02,2021-02-02,0,24.98,24.886554621848738,86.5,2,30.45,1,58_1
C1182,CG1,29.071535886194106,1.036918915877126,1.256978710762921,2021-01-03,2021-01-03,0,28.564,28.449308755760367,80.41935483870968,1,19.494,1,58_2
C1183,CG1,29.07260942209872,0.920603868553641,1.167234995933652,2021-01-13,2021-01-13,0,29.519,29.29528535980149,91.64516129032258,1,59.33,1,58_1
C1184,CG1,29.07235956681037,0.9843147886273534,1.705927308186769,2021-02-20,2021-02-20,0,20.781,21.172932330827066,82.0,2,56.509,1,58_1
C1185,CG1,29.072357202748165,1.0937886901937843,1.0773904373399734,2021-01-01,2021-01-01,0,35.377,35.26881720430107,80.80645161290323,1,53.21,1,58_2
C1186,CG1,29.07230587025189,0.9267726289619778,1.257020138607999,2021-01-01,2021-01-13,12,31.637,30.539170506912438,91.64516129032258,1,57.706,1,58_1
C1187,CG1,29.074057585799444,1.0762651252969506,1.2569627793335074,2021-01-01,2021-01-01,0,32.763,32.864055299539174,80.80645161290323,1,57.977,1,58_2
C1188,CG1,29.07445878799516,0.9057074735209396,1.7059659446913575,2021-01-01,2021-01-01,0,30.608,30.872665534804757,94.74193548387098,1,66.133,1,58_1
C1189,CG1,29.074490702031746,0.9043564541273652,1.0774526079821365,2021-08-29,2021-08-29,0,13.374,15.306451612903226,28.58064516129032,8,35.838,1,58_1
C1190,CG1,29.074978487122905,0.9656260482732136,2.244653647783378,2021-01-01,2021-01-01,0,25.235,26.08,94.74193548387098,1,54.233,1,58_1
C1191,CG1,29.075449480596596,1.0230532715165543,1.1671995693547634,2021-03-16,2021-03-16,0,22.284,22.253101736972706,75.87096774193549,3,34.088,1,58_2
C1192,CG1,29.07539826460748,0.924358501065954,1.5263826158933826,2021-01-01,2021-01-01,0,28.781,28.757115749525614,94.74193548387098,1,56.145,1,58_1
C1193,CG1,29.07569730273327,1.0061825333164724,1.9752711548054729,2021-01-01,2021-01-01,0,28.362,28.36656891495601,94.74193548387098,1,40.849,1,58_2
C1194,CG1,29.07602993063803,1.0473907056901164,1.167190636846832,2021-05-25,2021-05-25,0,20.171,20.310173697270475,56.16129032258064,5,28.955,1,58_2
C1195,CG1,29.076021046052563,0.8880424071898162,2.514067159698269,2021-02-26,2021-02-08,-18,50.989,55.214285714285715,85.0,2,51.749,1,58_1
C1196,CG1,29.075241436661862,1.0740610446860672,5.027854470414813,2021-01-01,2021-01-01,0,34.753,34.7926267281106,80.80645161290323,1,55.166,1,58_2
C1197,CG1,29.077522516003423,0.9367711046011769,1.5263772481340054,2021-01-03,2021-01-03,0,29.843,29.880455407969638,94.2258064516129,1,48.069,1,58_1
C1198,CG1,29.07774945873852,0.8810132589559814,1.705977373398604,2021-03-16,2021-02-26,-18,46.237,48.00751879699248,80.5,2,46.916,1,58_1
C1199,CG1,29.07773527479049,0.947450766307438,1.7059458235755989,2021-02-18,2021-02-18,0,22.08,22.49248120300752,82.5,2,45.762,1,58_1
C1200,CG1,29.077584706793733,0.9710822767640545,1.1672179681840054,2021-01-25,2021-01-25,0,23.851,23.925558312655088,88.54838709677419,1,57.612,1,58_1
C1201,CG1,29.07874587924093,0.9060939849524632,6.823862936175724,2021-01-01,2021-01-01,0,32.722,34.345500848896435,94.74193548387098,1,53.368,1,58_1
C1202,CG1,29.079274230575795,0.922479965312427,1.077447115856517,2021-03-22,2021-03-22,0,26.796,26.497311827956988,74.32258064516128,3,48.227,1,58_1
C1203,CG1,29.079152316424832,1.0574775028887384,1.8854557212412104,2021-01-13,2021-01-13,0,33.161,33.25652841781874,78.48387096774194,1,51.301,1,58_2
C1204,CG1,29.07945389373985,0.9534943005660252,1.077437589495578,2021-02-02,2021-01-09,-24,25.276,27.440860215053764,92.67741935483872,1,40.944,1,58_1
C1205,CG1,29.079423949863973,1.0252023179849608,1.6161214222132605,2021-02-08,2021-01-13,-26,26.237,28.383512544802866,81.78315412186379,1,32.283,1,58_2
C1206,CG1,29.079431435984723,1.1002116443305303,1.077388128709512,2021-01-01,2021-01-01,0,30.322,30.43548387096774,80.80645161290323,1,34.057,1,58_2
C1207,CG1,29.08030729365773,1.0877699776034655,1.0773926283122262,2021-06-18,2021-06-18,0,20.183,20.03333333333333,49.0,6,29.132,1,58_2
C1208,CG1,29.080918147529307,1.1002296104894005,1.3467351476841,2021-01-01,2021-01-01,0,29.446,29.468817204301075,80.80645161290323,1,53.112,1,58_2
C1209,CG1,29.081383025607902,0.9541657910656812,3.5914578341862025,2021-03-14,2021-01-13,-60,21.618,26.23467741935484,91.64516129032258,1,40.357,1,58_1
C1210,CG1,29.08219085762358,1.08571109654665,2.783266121725473,2021-01-03,2021-01-03,0,32.956,33.16129032258065,80.41935483870968,1,55.616,1,58_2
C1211,CG1,29.081699681946805,1.051163629952329,1.795675803022162,2021-01-01,2021-01-01,0,33.405,33.48548387096774,80.80645161290323,1,38.397,1,58_2
C1212,CG1,29.08295090679932,1.100904630218423,1.256952515978427,2021-01-13,2021-01-13,0,29.853,29.87557603686636,78.48387096774194,1,35.97,1,58_2
C1213,CG1,29.084548624607592,0.9831354961936406,1.2569995098555204,2021-01-13,2021-01-13,0,28.872,28.774193548387096,91.64516129032258,1,44.168,1,58_1
C1214,CG1,29.083951886607508,0.9092747307243024,1.257026289766696,2021-01-09,2021-01-01,-8,29.227,29.57834101382489,94.74193548387098,1,58.619,1,58_1
C1215,CG1,29.084529375234467,0.922210470540498,1.2570217400717327,2021-01-01,2021-01-01,0,32.115,32.25806451612904,94.74193548387098,1,50.426,1,58_1
C1216,CG1,29.08434971193028,0.9415916225208142,1.0774412878085018,2021-01-01,2021-01-01,0,29.611,29.31989247311828,94.74193548387098,1,57.117,1,58_1
C1217,CG1,29.084709038169013,0.9105772879282044,1.0774507049968305,2021-02-02,2021-02-02,0,27.833,27.607142857142858,86.5,2,49.711,1,58_1
C1218,CG1,29.0846416643142,0.9329228812010218,1.0774439133429012,2021-01-01,2021-01-01,0,32.622,32.30107526881721,94.74193548387098,1,51.928,1,58_1
C1219,CG1,29.08432725399556,1.097179829985179,1.0773892543870904,2021-01-03,2021-01-03,0,30.981,30.806451612903228,80.41935483870968,1,47.716,1,58_2
C1220,CG1,29.085499555649196,0.9513069026351983,2.6935956551131084,2021-01-27,2021-01-27,0,27.309,27.118279569892472,88.03225806451613,1,50.798,1,58_1
C1221,CG1,29.08566630501204,1.067442786784206,2.8730661103647432,2021-01-01,2021-01-01,0,35.16,34.966733870967744,80.80645161290323,1,33.549,1,58_2
C1222,CG1,29.086993325731257,0.9415563324126948,1.25701482938968,2021-01-27,2021-01-03,-24,27.148,29.023041474654377,94.2258064516129,1,46.873,1,58_1
C1223,CG1,29.08725800779689,1.0181393140444557,2.154833285159964,2021-03-16,2021-03-16,0,24.717,24.736559139784944,75.87096774193549,3,54.331,1,58_2
C1224,CG1,29.088288115330656,0.9013955597485572,1.705967926152327,2021-01-01,2021-02-06,36,63.357,55.71428571428571,85.5,2,55.4,1,58_1
C1225,CG1,29.08793110861224,0.927841890809526,4.758717364423025,2021-01-01,2021-01-01,0,31.818,31.803408399269628,94.74193548387098,1,57.763,1,58_1
C1226,CG1,29.088360048136508,0.9728369536606652,1.2570033775572271,2021-03-14,2021-03-16,2,19.913,19.769585253456224,75.87096774193549,3,39.22,1,58_1
C1227,CG1,29.088385220867035,1.1038498210800138,2.334338089445489,2021-01-01,2021-01-01,0,30.518,30.550868486352357,80.80645161290323,1,43.944,1,58_2
C1228,CG1,29.089043409395323,1.0963152016669515,2.154779058454397,2021-01-15,2021-01-01,-14,30.274,31.143817204301072,80.80645161290323,1,30.574,1,58_2
C1229,CG1,29.090043649416423,1.067043079739561,1.167183244950575,2021-03-26,2021-02-06,-48,27.508,30.895604395604398,74.14285714285714,2,31.742,1,58_2
C1230,CG1,29.090146209724303,0.8967928760068546,3.411940166906805,2021-01-01,2021-01-01,0,59.353,59.19949066213922,94.74193548387098,1,48.845,1,58_1
C1231,CG1,29.09119936598144,1.0130076881213617,1.0774183719428445,2021-01-13,2021-01-13,0,27.977,27.994623655913976,91.64516129032258,1,51.867,1,58_2
C1232,CG1,29.090590253111788,1.0628233954063344,4.399389061286343,2021-01-13,2021-01-13,0,32.873,32.71231073074391,78.48387096774194,1,40.534,1,58_2
C1233,CG1,29.09093505410217,0.8874353044939841,1.167245679909189,2021-03-04,2021-03-04,0,51.935,52.71464019851116,78.96774193548387,3,45.061,1,58_1
C1234,CG1,29.09113199230454,0.9227494594418584,1.257021549698082,2021-01-09,2021-01-09,0,29.512,29.52073732718894,92.67741935483872,1,47.441,1,58_1
C1235,CG1,29.09156460227325,1.0846944295470928,1.705873368543639,2021-03-16,2021-03-16,0,26.259,26.273344651952463,67.90322580645162,3,44.535,1,58_2
C1236,CG1,29.091805728511588,0.9691201040676072,2.0650792467294483,2021-01-01,2021-01-01,0,27.518,27.58765778401122,94.74193548387098,1,51.42,1,58_1
C1237,CG1,29.09153623419021,1.0069665175947458,2.154840757607998,2021-08-01,2021-08-01,0,11.889,11.711021505376344,36.70967741935484,8,40.638,1,58_2
C1238,CG1,29.092075223492,1.0597617900504628,1.8854542845894116,2021-01-25,2021-01-25,0,30.353,30.387096774193544,76.16129032258064,1,44.064,1,58_2
C1239,CG1,29.09239861700216,0.9284717284497292,1.3468066026893035,2021-01-25,2021-01-13,-12,29.939,30.765591397849466,91.64516129032258,1,48.021,1,58_1
C1240,CG1,29.09390910139277,0.9241265114832398,3.6812759625136073,2021-01-01,2021-01-01,0,30.404,30.49252557041699,94.74193548387098,1,47.429,1,58_1
C1241,CG1,29.09295357633806,0.9452023513318474,2.4242403549114546,2021-03-14,2021-03-14,0,21.005,20.94982078853047,76.38709677419355,3,48.622,1,58_1
C1242,CG1,29.092710460892672,0.993260793061214,1.2569956928159576,2021-03-16,2021-03-16,0,25.618,25.62672811059908,75.87096774193549,3,42.551,1,58_1
C1243,CG1,29.09515117889518,0.9834275593160982,2.603784409878374,2021-01-01,2021-01-01,0,25.709,25.555061179087875,94.74193548387098,1,50.681,1,58_1
C1244,CG1,29.0941054160031,1.0821734734392867,1.3467432315735448,2021-01-15,2021-01-15,0,32.175,32.03225806451613,78.09677419354838,1,59.938,1,58_2
C1245,CG1,29.094293371290707,1.090572030179292,2.334348454041251,2021-04-07,2021-02-08,-58,25.167,29.373626373626372,73.85714285714286,2,37.911,1,58_2
C1246,CG1,29.094267112836903,0.9149610665157444,1.3468117394473431,2021-01-09,2021-01-01,-8,27.294,28.369892473118277,94.74193548387098,1,53.241,1,58_1
C1247,CG1,29.09459630186013,0.9638473838197512,2.783372012072678,2021-01-01,2021-01-01,0,24.606,24.419354838709676,94.74193548387098,1,57.16,1,58_1
C1248,CG1,29.09468033771145,1.0943725949823429,1.07739021557615,2021-03-02,2021-03-02,0,26.545,26.68548387096774,70.61290322580645,3,48.794,1,58_2
C1249,CG1,29.09584814756554,0.9063102898041469,1.0774519773533893,2021-03-14,2021-02-08,-34,24.46,26.42857142857143,85.0,2,45.395,1,58_1
C1250,CG1,29.09523114691818,0.9184588224645848,3.411919723603342,2021-02-18,2021-01-25,-24,23.939,26.993208828522924,88.54838709677419,1,53.222,1,58_1
C1251,CG1,29.096156141425183,1.0641956179071044,1.2569677411310538,2021-06-18,2021-03-02,-108,16.53,24.93548387096774,70.61290322580645,3,38.64,1,58_2
C1252,CG1,29.095769544982808,1.0878261223621215,2.1547851322999723,2021-01-01,2021-01-01,0,31.016,31.102150537634408,80.80645161290323,1,51.226,1,58_2
C1253,CG1,29.096401472095064,1.0839358910982153,8.439585953568734,2021-01-01,2021-01-01,0,31.784,31.903225806451616,80.80645161290323,1,61.405,1,58_2
C1254,CG1,29.09705124859324,1.0928197926734091,2.513911831751847,2021-03-02,2021-03-02,0,28.932,28.97119815668203,70.61290322580645,3,43.856,1,58_2
C1255,CG1,29.09732000251987,1.0761437048132632,1.1671797653169738,2021-03-04,2021-03-04,0,31.135,30.905707196029777,70.2258064516129,3,53.391,1,58_2
C1256,CG1,29.09687527793781,1.0507263365864885,4.758541377190156,2021-01-01,2021-01-01,0,29.357,29.5203895313451,80.80645161290323,1,42.445,1,58_2
C1257,CG1,29.09815810123277,0.91614684258615,1.25702386093314,2021-03-02,2021-03-02,0,25.948,26.013824884792626,79.48387096774194,3,45.53,1,58_1
C1258,CG1,29.097801983247034,0.9521692854674992,1.0774379968729917,2021-01-01,2021-01-01,0,27.341,27.516129032258068,94.74193548387098,1,55.842,1,58_1
C1259,CG1,29.09777607034711,0.976658741624304,1.1672160798943705,2021-01-01,2021-01-13,12,26.598,25.93300248138958,91.64516129032258,1,42.232,1,58_1
C1260,CG1,29.098485345016737,0.9015075117356268,2.514057908837376,2021-04-07,2021-04-03,-4,50.364,51.2,71.3,4,38.254,1,58_1
C1261,CG1,29.098911875731265,1.039703017831564,1.7058981811341436,2021-01-27,2021-01-15,-12,27.07,28.084889643463498,78.09677419354838,1,49.224,1,58_2
C1262,CG1,29.09917191479496,0.9706296646792963,1.077432164371365,2021-01-21,2021-01-21,0,25.905,25.838709677419356,89.58064516129032,1,43.103,1,58_1
C1263,CG1,29.09934195256525,0.9227687092189328,2.514043099304517,2021-02-06,2021-01-01,-36,28.494,32.675115207373274,94.74193548387098,1,54.771,1,58_1
C1264,CG1,29.098656565072123,1.0998144944006225,1.7058647286651225,2021-02-08,2021-02-08,0,33.779,33.82706766917293,73.85714285714286,2,53.39,1,58_2
C1265,CG1,29.099592703987323,1.0745387385134055,1.7058789991046095,2021-01-25,2021-01-25,0,32.941,32.75551782682513,76.16129032258064,1,53.857,1,58_2
C1266,CG1,29.10037902544219,0.9186228239391642,1.4365976552797783,2021-04-07,2021-04-07,0,23.043,23.066666666666666,70.36666666666667,4,42.34,1,58_1
C1267,CG1,29.10189252613752,1.0513753753014448,1.2569729617737568,2021-02-20,2021-02-20,0,28.88,29.142857142857146,72.14285714285714,2,39.033,1,58_2
C1268,CG1,29.102753946713506,1.0928173866595088,1.4365210076162411,2021-02-06,2021-02-06,0,31.453,31.482142857142858,74.14285714285714,2,48.428,1,58_2
C1269,CG1,29.103267670601127,1.095672344868177,2.8730393410778863,2021-03-14,2021-01-03,-70,30.919,36.203629032258064,80.41935483870968,1,40.886,1,58_2
C1270,CG1,29.10304750274516,0.9549540627656516,1.2570099712501002,2021-04-19,2021-04-07,-12,16.456,18.20952380952381,70.36666666666667,4,53.651,1,58_1
C1271,CG1,29.10237687127121,1.0818686259309092,2.783269840297415,2021-01-27,2021-01-27,0,29.553,29.290322580645157,75.7741935483871,1,59.257,1,58_2
C1272,CG1,29.104208468700826,1.072830994286198,4.0402420457857,2021-03-26,2021-03-26,0,27.307,27.478136200716847,65.96774193548387,3,37.778,1,58_2
C1273,CG1,29.10367767492476,0.9232529891336004,1.7059575758271444,2021-01-01,2021-01-01,0,28.085,28.27164685908319,94.74193548387098,1,48.639,1,58_1
C1274,CG1,29.10351837836904,0.946848494921438,1.1672262819866508,2021-01-01,2021-01-01,0,28.21,28.466501240694786,94.74193548387098,1,52.709,1,58_1
C1275,CG1,29.103708406332867,0.9336415330798844,1.0774437034990598,2021-01-21,2021-01-01,-20,27.878,29.903225806451616,94.74193548387098,1,54.68,1,58_1
C1276,CG1,29.104048482612125,1.0747829052749744,1.2569634373596903,2021-01-15,2021-01-15,0,33.56,33.53225806451613,78.09677419354838,1,35.945,1,58_2
C1277,CG1,29.105357456641144,0.9157426003739374,1.257024016247696,2021-01-03,2021-01-03,0,31.249,31.28110599078341,94.2258064516129,1,56.571,1,58_1
C1278,CG1,29.105166127338187,0.9044524110676266,2.962994283521402,2021-01-01,2021-01-01,0,44.666,46.47311827956989,94.74193548387098,1,48.341,1,58_1
C1279,CG1,29.106849515933376,1.0860661727318164,4.040224503830985,2021-03-14,2021-01-03,-70,27.451,32.713261648745515,80.41935483870968,1,43.81,1,58_2
C1280,CG1,29.106580373415177,1.1040955367699807,1.5262978893859227,2021-03-14,2021-02-18,-24,24.16,25.600840336134453,72.42857142857143,2,48.09,1,58_2
C1281,CG1,29.107181892305,1.0553108519845027,1.6161060128369154,2021-01-15,2021-01-03,-12,32.155,33.02329749103943,80.41935483870968,1,49.527,1,58_2
C1282,CG1,29.107256751880765,1.0767656157931342,1.077396517749558,2021-01-13,2021-01-13,0,33.347,33.07795698924731,78.48387096774194,1,49.108,1,58_2
C1283,CG1,29.108581766880818,0.8907065536234278,1.795760968719878,2021-01-01,2021-01-01,0,60.503,60.66612903225806,94.74193548387098,1,54.771,1,58_1
C1284,CG1,29.108187150050878,0.9126049134949502,1.257025089468402,2021-01-03,2021-01-03,0,32.733,32.46543778801843,94.2258064516129,1,49.658,1,58_1
C1285,CG1,29.10968610866625,0.878968306703428,2.065131486111444,2021-01-01,2021-01-01,0,63.243,63.24824684431978,94.74193548387098,1,55.915,1,58_1
C1286,CG1,29.108559309057817,1.0133220984116655,1.0774182520023745,2021-01-03,2021-01-03,0,25.9,25.887096774193548,94.2258064516129,1,42.769,1,58_2
C1287,CG1,29.108260751204604,0.9189369037437836,1.5263849563123184,2021-01-27,2021-01-25,-2,31.305,31.339658444022774,88.54838709677419,1,44.433,1,58_1
C1288,CG1,29.11033866409312,1.0312003000555046,1.1671966315713684,2021-01-13,2021-01-13,0,28.17,28.315136476426797,78.48387096774194,1,54.382,1,58_2
C1289,CG1,29.10976386783487,0.8831460054168379,1.975341100408947,2021-10-04,2021-08-17,-48,14.909,20.005865102639298,32.064516129032256,8,28.991,1,58_1
C1290,CG1,29.110785847503507,0.9472349680337232,1.2570128385463817,2021-04-19,2021-03-26,-24,19.644,22.13824884792627,73.29032258064515,3,51.73,1,58_1
C1291,CG1,29.110616451351195,0.8887584926945038,3.1425833324536394,2021-01-01,2021-01-01,0,63.053,63.113364055299535,94.74193548387098,1,49.925,1,58_1
C1292,CG1,29.11124783842517,0.8823637713255721,1.257035495149335,2021-01-03,2021-01-01,-2,70.674,71.1705069124424,94.74193548387098,1,49.451,1,58_1
C1293,CG1,29.11109143523032,1.0167862266182313,1.4365561554254171,2021-03-26,2021-03-22,-4,22.147,22.16532258064516,74.32258064516128,3,35.86,1,58_2
C1294,CG1,29.112167542057463,0.8918773582472838,1.616184345284259,2021-02-08,2021-01-13,-26,60.566,65.08602150537635,91.64516129032258,1,52.942,1,58_1
C1295,CG1,29.11185378262736,0.8798119422325757,2.065131148736022,2021-01-13,2021-01-09,-4,65.753,66.84291725105189,92.67741935483872,1,46.726,1,58_1
C1296,CG1,29.11229768262891,0.8969038924297088,4.66897059788466,2021-01-01,2021-01-01,0,61.717,61.80893300248139,94.74193548387098,1,48.821,1,58_1
C1297,CG1,29.11244131465089,0.9837707338424994,1.2569992742417195,2021-02-26,2021-02-26,0,21.19,21.42857142857143,80.5,2,38.065,1,58_1
C1298,CG1,29.112443340539265,1.0306394895214308,1.705903049200611,2021-01-13,2021-01-01,-12,30.606,31.093378607809846,80.80645161290323,1,47.312,1,58_2
C1299,CG1,29.112240448647743,0.948954878871297,2.0650913979441285,2021-06-12,2021-07-20,38,15.897,11.068723702664798,40.54838709677419,7,38.019,1,58_1
C1300,CG1,29.11297141887448,0.9879153234035108,1.1672121261438817,2021-02-26,2021-03-26,28,20.89,19.607940446650126,73.29032258064515,3,44.099,1,58_1
C1301,CG1,29.113351820752627,1.0836512018578222,1.7956567665979812,2021-01-01,2021-01-01,0,33.241,33.38548387096775,80.80645161290323,1,49.533,1,58_2
C1302,CG1,29.11507209501509,1.04872021203963,1.3467578438377787,2021-06-14,2021-06-14,0,18.862,18.666666666666664,50.33333333333333,6,29.123,1,58_2
C1303,CG1,29.11537303045436,0.99116066029299,1.7957092422231788,2021-03-16,2021-03-16,0,22.327,22.267741935483873,75.87096774193549,3,42.808,1,58_1
C1304,CG1,29.11522480836155,1.101828611711008,1.795645900468145,2021-01-03,2021-01-03,0,31.196,31.41290322580645,80.41935483870968,1,43.38,1,58_2
