ang_event,ang_prior,m01,m02,m03,m04,m05,m06,m07,m08,m09,m10,m11,m12,event_id,cohort
10.898849937521419,7.6625233222134845,0.0,1.6595364252851004,2.0,2.6212831527150886,3.3265228989046616,1.8670257226546885,4.7791442256674115,5.89047338697368,2.656716309427764,1.5891498222890905,0.056438658845932986,0.39874839187981076,E7625,2021
21.01394337399098,6.3213211202083315,1.5293756771960028,0.8876015086133668,0.7614608934645628,0.6159548322064036,3.27997878276496,2.778800886442485,6.0,6.0,3.7321550594799877,1.0943317514789763,1.6642882221693667,1.9675266819944193,E7671,2021
12.928799120243324,8.54118146866677,2.9449906944994835,1.5396692345836782,2.1171372670253317,0.015150226257487449,5.024183927315428,5.450958871140081,6.0,5.0,5.077975322269088,5.518678432194335,0.2621516143020459,0.0,E7738,2021
11.999958981382967,10.369596332418567,3.757017581383412,1.8477905633742566,3.128636409006003,0.0,10.96614336028289,11.487051375283382,12.0,10.0,8.879307296345408,10.83420170823173,3.0733969286050384,0.0,E7739,2021
11.74906289555416,10.109260490350739,0.0,0.7288285796006018,0.26139512638849144,2.8324572961162042,5.284736321393901,2.761533448054352,2.9528581007263037,5.962123307904023,4.262717387736727,3.03346446539848,1.0,0.909129698833878,E7744,2021
11.433009121355875,7.780582957171676,2.534856422700862,0.5228885522456311,3.4512778673417035,1.9889074320340454,5.3099252953639375,5.0,6.0,6.0,5.8719978171468865,2.510545841604018,0.7112319004532534,1.8734998794432922,E7753,2021
13.582063680029902,9.771380655109647,2.3645620107951,1.8272229526202788,3.751795947122879,1.9835979408322084,5.514094371127271,5.03652776159807,6.0,6.0,5.0,2.7412823755873212,0.2254697199154587,1.1300293453599382,E7762,2021
9.184184658792484,6.973621696685352,2.0421906491516078,1.087941835218476,2.264890863157632,1.7236269504297255,5.178438036377908,5.0,6.0,6.0,5.413327560050962,3.24337811780611,0.006354764048233904,1.0374027705525213,E7763,2021
12.461465993505719,15.470071954745578,1.6538802728579725,2.498524753824378,2.8407902091484734,2.2624019399278654,3.5948342746544113,3.781799828142858,4.356926148703702,4.309451308533623,2.1197493889060377,0.8018136768251471,1.5912274993673543,0.09242187869332956,E7764,2021
9.096024984009338,8.880051226326955,3.0152262057888244,1.7623614983317772,1.5956632736342446,1.958434808725687,5.242666022447548,5.0,6.0,6.0,4.707685577544615,2.288501341760417,0.4979530808255579,1.8488479142318006,E7765,2021
11.310230969725964,12.153919490952406,2.9250149192654584,1.0,2.986086719296149,2.8958959232041455,6.113747889989593,6.0,5.971515285853125,5.0,5.052573786424317,3.0,1.9617930399495298,0.22050844856689775,E7782,2021
9.489936457941196,9.033253653865232,0.0,1.874311375246235,2.5345049692275157,2.0,4.8614667846371304,2.2497245500984944,5.48389591888974,5.636452038329271,4.657422401032802,5.1124712029648425,0.11898601048379018,0.0,E7882,2021
15.583129800323034,13.178199600949615,0.43068765357531835,0.0,1.440305440538305,1.952726090763771,4.007082960386362,3.9325905927613114,3.8360804061544136,4.006117543183015,1.776207559847377,0.8447327759140534,1.4246550088900858,0.9843568453658762,E7892,2021
14.155365622899902,12.881463194148735,2.381317466004145,0.5524758952631659,2.9884608794529606,3.0050312310160665,6.751310768080515,3.0328322871072837,6.0,5.926350877739545,6.0,3.4833097088739664,1.0060032087727224,0.0,E7925,2021
17.440207347522456,12.213633556468544,2.0193014172372,2.359772872387552,1.7507713998539705,2.2901861135806105,3.461576649650045,2.6482351746113206,3.651937130148139,3.080665893739288,0.38968027385458587,1.2498174608266361,2.0789680502983234,1.233033403904964,E7945,2021
13.223072892748108,11.61562222074586,2.0,1.719344720378753,2.0,2.0223371916488846,3.22858012373815,2.71685128251239,2.9908009088425382,2.879173741782202,0.02116482627205101,2.9880930560694963,1.420242842173337,1.1708886806220797,E7946,2021
15.442633160029287,10.058494441254414,2.028467342865735,2.763772315936243,2.0,0.006971594171200477,4.0,3.823823714356016,4.121435601607568,4.0,3.3998277606145924,2.0,2.0486234518959994,1.7991770784919479,E7974,2021
8.754287918876404,4.711266767627388,1.0,1.0,1.2675414232353224,3.0,2.364888420649363,2.0,6.0,4.237461290425566,4.0,4.0,0.944564696868116,1.6294480094499242,E7984,2021
14.431930678718183,14.124315147963467,0.8677652360912467,2.0,2.7825017749287477,0.3048761665654871,1.4038142961507198,2.4213320711617805,5.0,3.388457303960407,0.8769537078004259,1.3443413213701423,1.4143558294833671,0.6706401061870414,E8010,2021
