event_id,uf,radd_any,cp,reg_now,reg_next,truth_year,pred_naive,pred_two_year,pred_k0
E17730,RO,2021-01-25,30.0,1,0.0,2021,2021,2021,2021
E17731,RO,2021-05-19,26.161,1,0.0,2021,2021,2021,2021
E17732,RO,2021-05-13,28.161,1,0.0,2021,2021,2021,2021
E17733,RO,2021-04-07,27.3,1,0.0,2021,2021,2021,2021
E17734,RO,2021-01-01,70.935,1,0.0,2021,2021,2021,2021
E17735,RO,2021-01-25,68.0,1,0.0,2021,2021,2021,2021
E17736,RO,2021-05-19,23.161,1,0.0,2021,2021,2021,2021
E17737,RO,2021-05-13,25.323,1,0.0,2021,2021,2021,2021
E17739,RO,2021-05-31,20.0,1,0.0,2021,2021,2021,2021
E17741,RO,2021-04-25,26.5,1,0.0,2021,2021,2021,2021
E17743,RO,2021-04-13,26.7,1,0.0,2021,2021,2021,2021
E17745,AM,2021-05-12,43.065,1,0.0,2021,2021,2021,2021
E17746,AM,2021-07-18,36.194,1,0.0,2021,2021,2021,2021
E17747,RO,2021-05-13,27.161,1,0.0,2021,2021,2021,2021
E17748,AM,2021-05-25,45.968,1,0.0,2021,2021,2021,2021
E17749,RO,2021-05-07,27.774,1,0.0,2021,2021,2021,2021
E17750,AM,2021-05-19,45.71,1,0.0,2021,2021,2021,2021
E17751,AM,2021-02-12,56.0,1,0.0,2021,2021,2021,2021
E17752,AM,2021-05-31,41.0,1,0.0,2021,2021,2021,2021
E17753,RO,2021-01-01,30.968,1,0.0,2021,2021,2021,2021
E17754,RO,2021-06-06,22.4,1,0.0,2021,2021,2021,2021
E17755,RO,2021-05-31,24.0,1,0.0,2021,2021,2021,2021
E17756,RO,2021-05-25,27.387,1,0.0,2021,2021,2021,2021
E17757,RO,2021-07-06,18.839,1,0.0,2021,2021,2021,2021
E17758,RO,2021-05-25,25.194,1,0.0,2021,2021,2021,2021
E17759,RO,2021-05-19,22.387,1,0.0,2021,2021,2021,2021
E17761,RO,2021-04-25,24.5,1,0.0,2021,2021,2021,2021
E17762,RO,2021-03-14,30.097,1,0.0,2021,2021,2021,2021
E17763,RO,2021-02-18,30.0,1,0.0,2021,2021,2021,2021
E17764,RO,2021-04-25,23.5,1,0.0,2021,2021,2021,2021
E17765,RO,2021-06-06,22.8,1,0.0,2021,2021,2021,2021
E17766,AM,2021-02-12,27.571,1,0.0,2021,2021,2021,2021
E17767,AM,2021-04-24,25.4,1,0.0,2021,2021,2021,2021
E17768,AM,2021-04-13,46.567,1,0.0,2021,2021,2021,2021
E17769,AM,2021-05-13,19.161,1,0.0,2021,2021,2021,2021
E17770,RO,2021-03-26,30.323,1,0.0,2021,2021,2021,2021
E17771,RO,2021-02-06,31.0,1,0.0,2021,2021,2021,2021
E17772,AM,2021-01-07,32.548,1,0.0,2021,2021,2021,2021
E17773,AM,2021-06-12,18.8,1,0.0,2021,2021,2021,2021
E17775,RO,2021-05-13,27.742,1,0.0,2021,2021,2021,2021
E17776,RO,2021-01-01,25.968,1,0.0,2021,2021,2021,2021
E17777,AM,2021-06-11,38.533,1,0.0,2021,2021,2021,2021
E17778,RO,2021-01-19,39.0,1,0.0,2021,2021,2021,2021
E17779,RO,2021-01-07,29.0,1,0.0,2021,2021,2021,2021
E17780,AM,2021-06-06,17.6,1,0.0,2021,2021,2021,2021
E17781,AM,2021-05-25,40.161,1,0.0,2021,2021,2021,2021
E17782,AM,2021-04-25,23.167,1,0.0,2021,2021,2021,2021
E17783,RO,2021-05-19,23.774,1,0.0,2021,2021,2021,2021
E17784,RO,2021-04-19,29.467,1,0.0,2021,2021,2021,2021
E17786,AM,2021-04-01,24.867,1,0.0,2021,2021,2021,2021
E17787,AM,2021-05-13,18.323,1,0.0,2021,2021,2021,2021
E17788,RO,2021-01-01,28.968,1,0.0,2021,2021,2021,2021
E17789,AM,2021-05-07,46.097,1,0.0,2021,2021,2021,2021
E17790,RO,2021-05-19,25.161,1,0.0,2021,2021,2021,2021
E17791,AM,2021-05-24,42.129,1,0.0,2021,2021,2021,2021
E17792,AM,2021-06-06,43.4,1,0.0,2021,2021,2021,2021
E17794,AM,2021-07-05,42.065,1,0.0,2021,2021,2021,2021
E17795,RO,2021-01-07,32.0,1,0.0,2021,2021,2021,2021
E17796,RO,2021-01-07,30.0,1,0.0,2021,2021,2021,2021
E17797,RO,2021-04-25,25.5,1,0.0,2021,2021,2021,2021
E17798,RO,2021-01-01,27.968,1,0.0,2021,2021,2021,2021
E17799,AM,2021-05-13,21.161,1,0.0,2021,2021,2021,2021
E17800,AM,2021-05-25,18.387,1,0.0,2021,2021,2021,2021
E17801,RO,2021-01-07,37.0,1,0.0,2021,2021,2021,2021
E17802,AM,2021-05-19,18.161,1,0.0,2021,2021,2021,2021
E17803,AM,2021-07-18,34.194,1,0.0,2021,2021,2021,2021
E17804,AM,2021-05-19,49.935,1,0.0,2021,2021,2021,2021
E17805,RO,2021-06-12,25.8,1,0.0,2021,2021,2021,2021
E17806,RO,2021-01-13,30.581,1,0.0,2021,2021,2021,2021
E17807,AM,2021-08-09,13.548,1,0.0,2021,2021,2021,2021
E17808,RO,2021-04-19,30.833,1,0.0,2021,2021,2021,2021
E17809,RO,2021-05-07,26.097,1,0.0,2021,2021,2021,2021
E17810,AM,2021-01-25,24.387,1,0.0,2021,2021,2021,2021
E17811,RO,2021-05-01,25.871,1,0.0,2021,2021,2021,2021
E17812,RO,2021-03-08,69.935,1,0.0,2021,2021,2021,2021
E17813,AM,2021-05-07,41.871,1,0.0,2021,2021,2021,2021
E17814,AM,2021-05-31,46.0,1,0.0,2021,2021,2021,2021
E17815,RO,2021-05-25,22.387,1,0.0,2021,2021,2021,2021
E17816,RO,2021-05-01,21.968,1,0.0,2021,2021,2021,2021
E17817,RO,2021-01-01,71.935,1,0.0,2021,2021,2021,2021
E17818,RO,2021-05-19,48.323,1,0.0,2021,2021,2021,2021
E17819,AM,2021-06-06,17.0,1,0.0,2021,2021,2021,2021
E17820,AM,2021-05-07,21.548,1,0.0,2021,2021,2021,2021
E17821,AM,2021-02-12,25.0,1,0.0,2021,2021,2021,2021
E17822,AM,2021-02-18,28.357,1,0.0,2021,2021,2021,2021
E17823,AC,2021-03-23,16.516,1,0.0,2021,2021,2021,2021
E17824,AM,2021-05-19,22.387,1,0.0,2021,2021,2021,2021
E17825,RO,2021-02-06,29.786,1,0.0,2021,2021,2021,2021
E17826,AM,2021-01-13,25.161,1,0.0,2021,2021,2021,2021
E17828,RO,2021-01-02,29.935,1,0.0,2021,2021,2021,2021
E17829,RO,2021-05-25,20.194,1,0.0,2021,2021,2021,2021
E17830,RO,2021-05-19,22.774,1,0.0,2021,2021,2021,2021
E17831,AM,2021-05-31,22.0,1,0.0,2021,2021,2021,2021
E17832,AM,2021-05-19,23.387,1,0.0,2021,2021,2021,2021
E17833,RO,2021-05-25,24.194,1,0.0,2021,2021,2021,2021
E17834,RO,2021-03-08,33.226,1,0.0,2021,2021,2021,2021
E17835,RO,2021-05-25,24.194,1,0.0,2021,2021,2021,2021
E17836,RO,2021-03-20,25.71,1,0.0,2021,2021,2021,2021
E17837,RO,2021-05-31,19.0,1,0.0,2021,2021,2021,2021
E17838,AM,2021-01-01,28.968,1,0.0,2021,2021,2021,2021
E17839,RO,2021-05-31,23.0,1,0.0,2021,2021,2021,2021
E17840,RO,2021-04-01,26.833,1,0.0,2021,2021,2021,2021
E17841,RO,2021-05-25,24.387,1,0.0,2021,2021,2021,2021
E17842,RO,2021-05-07,23.548,1,0.0,2021,2021,2021,2021
E17843,RO,2021-05-01,23.968,1,0.0,2021,2021,2021,2021
E17844,RO,2021-04-19,25.833,1,0.0,2021,2021,2021,2021
E17845,RO,2021-05-13,22.161,1,0.0,2021,2021,2021,2021
E17848,RO,2021-04-01,26.967,1,0.0,2021,2021,2021,2021
E17849,RO,2021-02-05,107.0,1,0.0,2021,2021,2021,2021
E17850,RO,2021-03-02,25.871,1,0.0,2021,2021,2021,2021
E17851,AM,2021-06-05,44.0,1,0.0,2021,2021,2021,2021
E17852,AM,2021-05-31,46.0,1,0.0,2021,2021,2021,2021
E17853,RO,2021-05-31,22.0,1,0.0,2021,2021,2021,2021
E17854,RO,2021-02-06,34.571,1,0.0,2021,2021,2021,2021
E17856,AC,2021-07-19,35.419,1,0.0,2021,2021,2021,2021
E17857,RO,2021-05-21,25.968,1,0.0,2021,2021,2021,2021
E17858,RO,2021-06-06,22.4,1,0.0,2021,2021,2021,2021
E17859,RO,2021-03-26,24.645,1,0.0,2021,2021,2021,2021
E17860,RO,2021-01-08,35.742,1,0.0,2021,2021,2021,2021
E17861,RO,2021-01-08,38.484,1,0.0,2021,2021,2021,2021
E17863,RO,2021-01-02,36.871,1,0.0,2021,2021,2021,2021
E17864,RO,2021-01-02,38.806,1,0.0,2021,2021,2021,2021
E17865,RO,2021-01-08,123.452,1,0.0,2021,2021,2021,2021
E17868,RO,2021-03-25,55.387,1,0.0,2021,2021,2021,2021
E17869,RO,2021-05-20,27.065,1,0.0,2021,2021,2021,2021
E17870,RO,2021-03-20,27.419,1,0.0,2021,2021,2021,2021
E17871,RO,2021-01-01,32.0,1,0.0,2021,2021,2021,2021
E17872,RO,2021-01-07,33.0,1,0.0,2021,2021,2021,2021
E17873,MT,2021-03-21,55.645,1,0.0,2021,2021,2021,2021
E17874,MT,2021-05-20,46.484,1,0.0,2021,2021,2021,2021
E17875,RO,2021-05-01,24.903,1,0.0,2021,2021,2021,2021
E17876,RO,2021-05-14,24.097,1,0.0,2021,2021,2021,2021
E17877,RO,2021-09-21,8.2,1,0.0,2021,2021,2021,2021
E17878,RO,2021-05-21,25.645,1,0.0,2021,2021,2021,2021
E17880,RO,2021-05-14,23.097,1,0.0,2021,2021,2021,2021
E17881,RO,2021-05-14,24.097,1,0.0,2021,2021,2021,2021
E17882,RO,2021-05-08,28.226,1,0.0,2021,2021,2021,2021
E17883,RO,2021-03-01,28.0,1,0.0,2021,2021,2021,2021
E17884,RO,2021-01-02,30.806,1,0.0,2021,2021,2021,2021
E17886,RO,2021-01-02,31.935,1,0.0,2021,2021,2021,2021
E17887,RO,2021-01-02,74.0,1,0.0,2021,2021,2021,2021
E17888,RO,2021-01-02,30.806,1,0.0,2021,2021,2021,2021
E17889,RO,2021-08-05,11.194,1,0.0,2021,2021,2021,2021
E17890,RO,2021-09-15,9.5,1,0.0,2021,2021,2021,2021
E17891,RO,2021-01-08,69.968,1,0.0,2021,2021,2021,2021
E17892,RO,2021-06-01,38.867,1,0.0,2021,2021,2021,2021
E17894,RO,2021-06-01,18.933,1,0.0,2021,2021,2021,2021
E17895,MT,2021-06-01,29.867,1,0.0,2021,2021,2021,2021
E17896,RO,2021-05-14,47.29,1,0.0,2021,2021,2021,2021
E17898,RO,2021-04-08,32.467,1,0.0,2021,2021,2021,2021
E17899,MT,2021-04-14,58.2,1,0.0,2021,2021,2021,2021
E17900,MT,2021-02-07,125.5,1,0.0,2021,2021,2021,2021
E17901,RO,2021-05-08,22.484,1,0.0,2021,2021,2021,2021
E17902,MT,2021-04-08,51.133,1,0.0,2021,2021,2021,2021
E17903,RO,2021-01-02,63.742,1,0.0,2021,2021,2021,2021
E17904,RO,2021-08-16,12.903,1,0.0,2021,2021,2021,2021
E17905,AM,2021-05-26,22.323,1,0.0,2021,2021,2021,2021
E17906,RO,2021-05-20,22.065,1,0.0,2021,2021,2021,2021
E17907,AM,2021-04-02,27.733,1,0.0,2021,2021,2021,2021
E17908,AM,2021-03-21,29.645,1,0.0,2021,2021,2021,2021
E17909,AM,2021-04-08,55.867,1,0.0,2021,2021,2021,2021
E17910,AM,2021-01-26,32.484,1,0.0,2021,2021,2021,2021
E17912,AM,2021-05-20,20.355,1,0.0,2021,2021,2021,2021
E17913,AM,2021-02-13,32.607,1,0.0,2021,2021,2021,2021
E17914,AM,2021-05-25,22.387,1,0.0,2021,2021,2021,2021
E17915,AM,2021-03-27,25.129,1,0.0,2021,2021,2021,2021
E17916,AM,2021-05-20,22.355,1,0.0,2021,2021,2021,2021
E17917,AM,2021-05-26,21.323,1,0.0,2021,2021,2021,2021
E17918,AM,2021-01-20,28.71,1,0.0,2021,2021,2021,2021
E17919,AM,2021-02-07,26.5,1,0.0,2021,2021,2021,2021
E17920,AM,2021-05-26,17.484,1,0.0,2021,2021,2021,2021
E17921,AM,2021-03-20,24.71,1,0.0,2021,2021,2021,2021
E17922,RO,2021-01-19,31.0,1,0.0,2021,2021,2021,2021
E17923,MT,2021-03-27,30.0,1,0.0,2021,2021,2021,2021
E17924,AM,2021-05-14,22.645,1,0.0,2021,2021,2021,2021
E17925,AM,2021-06-07,18.533,1,0.0,2021,2021,2021,2021
E17926,AM,2021-04-20,28.333,1,0.0,2021,2021,2021,2021
E17927,AM,2021-06-25,18.333,1,0.0,2021,2021,2021,2021
E17928,MT,2021-05-14,28.194,1,0.0,2021,2021,2021,2021
E17929,AM,2021-05-02,21.806,1,0.0,2021,2021,2021,2021
E17930,MT,2021-03-15,62.0,1,0.0,2021,2021,2021,2021
E17931,MT,2021-01-02,136.742,1,0.0,2021,2021,2021,2021
E17932,RO,2021-01-13,33.0,1,0.0,2021,2021,2021,2021
E17933,MT,2021-07-25,57.032,1,0.0,2021,2021,2021,2021
E17934,AM,2021-05-20,22.71,1,0.0,2021,2021,2021,2021
E17935,AM,2021-05-07,26.097,1,0.0,2021,2021,2021,2021
E17936,AM,2021-04-13,24.133,1,0.0,2021,2021,2021,2021
E17937,MT,2021-03-27,60.258,1,0.0,2021,2021,2021,2021
E17938,MT,2021-01-02,70.871,1,0.0,2021,2021,2021,2021
E17939,AM,2021-01-08,32.71,1,0.0,2021,2021,2021,2021
E17940,AM,2021-07-07,16.645,1,0.0,2021,2021,2021,2021
E17941,AM,2021-05-20,19.065,1,0.0,2021,2021,2021,2021
E17942,AM,2021-01-02,31.871,1,0.0,2021,2021,2021,2021
E17943,MT,2021-01-02,65.935,1,0.0,2021,2021,2021,2021
E17944,MT,2021-04-08,64.133,1,0.0,2021,2021,2021,2021
E17945,MT,2021-01-02,72.742,1,0.0,2021,2021,2021,2021
E17946,RO,2021-05-14,26.645,1,0.0,2021,2021,2021,2021
E17948,AM,2021-05-26,21.323,1,0.0,2021,2021,2021,2021
E17949,AM,2021-06-07,18.533,1,0.0,2021,2021,2021,2021
E17950,RO,2021-05-08,29.226,1,0.0,2021,2021,2021,2021
E17951,RO,2021-05-03,30.71,1,0.0,2021,2021,2021,2021
E17952,RO,2021-05-02,29.806,1,0.0,2021,2021,2021,2021
E17953,RO,2021-05-02,30.806,1,0.0,2021,2021,2021,2021
E17954,RO,2021-05-02,29.806,1,0.0,2021,2021,2021,2021
E17955,MT,2021-01-08,35.968,1,0.0,2021,2021,2021,2021
E17957,MT,2021-03-15,31.0,1,0.0,2021,2021,2021,2021
E17958,RO,2021-03-10,30.355,1,0.0,2021,2021,2021,2021
E17959,RO,2021-06-25,24.0,1,0.0,2021,2021,2021,2021
E17960,RO,2021-04-14,33.6,1,0.0,2021,2021,2021,2021
E17961,MT,2021-01-02,32.871,1,0.0,2021,2021,2021,2021
E17963,AM,2021-01-02,28.935,1,0.0,2021,2021,2021,2021
E17964,RO,2021-03-21,31.323,1,0.0,2021,2021,2021,2021
E17965,AM,2021-01-20,33.355,1,0.0,2021,2021,2021,2021
E17966,RO,2021-05-09,26.419,1,0.0,2021,2021,2021,2021
E17967,AM,2021-03-27,25.258,1,0.0,2021,2021,2021,2021
E17969,RO,2021-05-26,24.323,1,0.0,2021,2021,2021,2021
E17970,RO,2021-05-14,51.29,1,0.0,2021,2021,2021,2021
E17971,RO,2021-05-08,26.484,1,0.0,2021,2021,2021,2021
E17972,AC,2021-07-09,14.129,1,0.0,2021,2021,2021,2021
E17973,RO,2021-03-16,30.484,1,0.0,2021,2021,2021,2021
E17974,RO,2021-05-27,105.032,1,0.0,2021,2021,2021,2021
E17975,RO,2021-04-26,28.267,1,0.0,2021,2021,2021,2021
E17976,MT,2021-01-21,61.0,1,0.0,2021,2021,2021,2021
E17977,RO,2021-06-01,46.7,1,0.0,2021,2021,2021,2021
E17978,AM,2021-08-04,13.097,1,0.0,2021,2021,2021,2021
E17981,RO,2021-04-15,29.5,1,0.0,2021,2021,2021,2021
E17982,RO,2021-03-28,29.0,1,0.0,2021,2021,2021,2021
E17983,AM,2021-07-01,21.806,0,0.0,2021,2022,2022,2021
E17984,RO,2021-04-08,29.467,1,0.0,2021,2021,2021,2021
E17985,RO,2021-01-02,64.742,1,0.0,2021,2021,2021,2021
E17987,MT,2021-04-20,29.333,1,0.0,2021,2021,2021,2021
E17988,MT,2021-05-26,28.484,1,0.0,2021,2021,2021,2021
E17989,RO,2021-07-01,19.774,1,0.0,2021,2021,2021,2021
E17990,AM,2021-04-02,24.867,1,0.0,2021,2021,2021,2021
E17991,RO,2021-01-03,77.71,1,0.0,2021,2021,2021,2021
E17992,MT,2021-01-14,36.097,1,0.0,2021,2021,2021,2021
E17994,MT,2021-05-20,27.065,1,0.0,2021,2021,2021,2021
E17995,AC,2021-07-11,13.935,1,0.0,2021,2021,2021,2021
E17996,MT,2021-06-25,24.667,1,0.0,2021,2021,2021,2021
E17997,MT,2021-04-26,31.133,1,0.0,2021,2021,2021,2021
E17998,MT,2021-06-07,28.833,1,0.0,2021,2021,2021,2021
E17999,MT,2021-01-02,31.871,1,0.0,2021,2021,2021,2021
E18000,MT,2021-05-14,27.645,1,0.0,2021,2021,2021,2021
E18001,MT,2021-01-02,35.871,1,0.0,2021,2021,2021,2021
E18002,MT,2021-06-01,26.867,1,0.0,2021,2021,2021,2021
E18003,MT,2021-01-08,30.742,1,0.0,2021,2021,2021,2021
E18004,MT,2021-01-02,33.871,1,0.0,2021,2021,2021,2021
E18005,MT,2021-01-02,34.935,1,0.0,2021,2021,2021,2021
E18006,MT,2021-01-02,30.935,1,0.0,2021,2021,2021,2021
E18007,MT,2021-03-03,29.0,1,0.0,2021,2021,2021,2021
E18008,MT,2021-06-19,23.1,1,0.0,2021,2021,2021,2021
E18009,MT,2021-04-20,30.667,1,0.0,2021,2021,2021,2021
E18010,MT,2021-01-02,63.806,1,0.0,2021,2021,2021,2021
E18011,MT,2021-03-15,61.516,1,0.0,2021,2021,2021,2021
E18012,MT,2021-07-25,35.71,1,0.0,2021,2021,2021,2021
E18013,MT,2021-06-25,19.667,1,0.0,2021,2021,2021,2021
E18014,MT,2021-07-07,40.839,1,0.0,2021,2021,2021,2021
E18015,MT,2021-01-03,31.0,1,0.0,2021,2021,2021,2021
E18016,AM,2021-06-01,26.833,1,0.0,2021,2021,2021,2021
E18017,RO,2021-01-01,37.0,1,0.0,2021,2021,2021,2021
E18018,MT,2021-01-08,37.742,1,0.0,2021,2021,2021,2021
E18019,MT,2021-03-27,33.0,1,0.0,2021,2021,2021,2021
E18020,MT,2021-05-02,29.806,1,0.0,2021,2021,2021,2021
E18023,MT,2021-05-14,29.645,1,0.0,2021,2021,2021,2021
E18024,MT,2021-08-06,13.419,1,0.0,2021,2021,2021,2021
E18026,MT,2021-02-02,63.714,1,0.0,2021,2021,2021,2021
E18027,RO,2021-05-07,23.548,1,0.0,2021,2021,2021,2021
E18028,MT,2021-05-02,30.806,1,0.0,2021,2021,2021,2021
E18029,MT,2021-01-09,34.419,0,0.0,2021,2022,2022,2021
E18030,MT,2021-02-13,36.536,1,0.0,2021,2021,2021,2021
E18031,MT,2021-05-08,31.226,1,0.0,2021,2021,2021,2021
E18032,RO,2021-06-08,22.667,1,0.0,2021,2021,2021,2021
E18033,AM,2021-06-01,27.8,1,0.0,2021,2021,2021,2021
E18034,MT,2021-05-21,52.613,1,0.0,2021,2021,2021,2021
E18035,AM,2021-05-26,27.645,1,0.0,2021,2021,2021,2021
E18036,MT,2021-01-02,35.871,1,0.0,2021,2021,2021,2021
E18037,AM,2021-05-26,22.323,1,0.0,2021,2021,2021,2021
E18038,MT,2021-03-28,65.194,1,0.0,2021,2021,2021,2021
E18039,MT,2021-08-19,9.548,1,0.0,2021,2021,2021,2021
E18040,AM,2021-05-14,26.097,1,0.0,2021,2021,2021,2021
E18041,AM,2021-05-08,20.484,1,0.0,2021,2021,2021,2021
E18042,MT,2021-01-02,34.871,1,0.0,2021,2021,2021,2021
E18043,AM,2021-07-29,13.387,1,0.0,2021,2021,2021,2021
E18044,MT,2021-03-28,35.194,1,0.0,2021,2021,2021,2021
E18045,AM,2021-05-26,22.323,1,0.0,2021,2021,2021,2021
E18046,AM,2021-01-14,27.097,1,0.0,2021,2021,2021,2021
E18047,AM,2021-05-20,20.71,1,0.0,2021,2021,2021,2021
E18048,MT,2021-06-25,20.667,1,0.0,2021,2021,2021,2021
E18049,MT,2021-03-27,29.129,1,0.0,2021,2021,2021,2021
E18051,AM,2021-05-08,22.484,1,0.0,2021,2021,2021,2021
E18052,MT,2021-06-14,49.333,1,0.0,2021,2021,2021,2021
E18053,MT,2021-07-20,37.613,1,0.0,2021,2021,2021,2021
E18054,AM,2021-02-19,23.321,1,0.0,2021,2021,2021,2021
E18055,MT,2021-01-09,120.516,1,0.0,2021,2021,2021,2021
E18056,MT,2021-05-09,97.677,1,0.0,2021,2021,2021,2021
E18057,MT,2021-05-09,107.677,1,0.0,2021,2021,2021,2021
E18058,MT,2021-01-03,67.806,1,0.0,2021,2021,2021,2021
E18059,MT,2021-04-14,52.6,1,0.0,2021,2021,2021,2021
E18060,AM,2021-05-08,72.677,1,0.0,2021,2021,2021,2021
E18061,MT,2021-01-08,76.226,1,0.0,2021,2021,2021,2021
E18062,AM,2021-01-20,54.419,1,0.0,2021,2021,2021,2021
E18063,AM,2021-05-08,43.452,1,0.0,2021,2021,2021,2021
E18064,MT,2021-06-02,49.333,1,0.0,2021,2021,2021,2021
E18065,AM,2021-04-14,52.267,1,0.0,2021,2021,2021,2021
E18066,AM,2021-01-20,59.419,1,0.0,2021,2021,2021,2021
E18067,AM,2021-05-26,52.129,1,0.0,2021,2021,2021,2021
E18068,AM,2021-01-18,27.258,1,0.0,2021,2021,2021,2021
E18069,AM,2021-07-19,29.419,1,0.0,2021,2021,2021,2021
E18070,AM,2021-02-19,51.0,1,0.0,2021,2021,2021,2021
E18071,AM,2021-07-01,34.548,1,0.0,2021,2021,2021,2021
E18072,MT,2022-03-17,0.0,0,1.0,2021,2022,2021,2021
E18074,MT,2021-07-14,29.677,1,0.0,2021,2021,2021,2021
E18075,AM,2021-05-14,42.194,1,0.0,2021,2021,2021,2021
E18076,MT,2021-05-27,24.516,1,0.0,2021,2021,2021,2021
E18077,MT,2021-05-21,27.29,1,0.0,2021,2021,2021,2021
E18078,MT,2021-03-22,27.29,1,0.0,2021,2021,2021,2021
E18079,MT,2021-02-08,58.429,1,0.0,2021,2021,2021,2021
E18080,MT,2021-01-04,77.742,1,0.0,2021,2021,2021,2021
E18082,MT,2021-03-05,34.839,1,0.0,2021,2021,2021,2021
E18083,MT,2021-04-21,27.3,1,0.0,2021,2021,2021,2021
E18084,MT,2021-05-21,26.29,1,0.0,2021,2021,2021,2021
E18085,MT,2021-05-21,26.29,1,0.0,2021,2021,2021,2021
E18086,MT,2021-05-04,33.484,1,0.0,2021,2021,2021,2021
E18087,MT,2021-02-04,155.571,1,0.0,2021,2021,2021,2021
E18088,MT,2021-01-04,43.484,1,0.0,2021,2021,2021,2021
E18089,MT,2021-01-04,35.871,1,0.0,2021,2021,2021,2021
E18090,AM,2021-08-10,8.065,1,0.0,2021,2021,2021,2021
E18091,MT,2021-06-21,24.5,1,0.0,2021,2021,2021,2021
E18092,MT,2021-05-28,29.484,1,0.0,2021,2021,2021,2021
E18094,MT,2021-01-04,35.742,1,0.0,2021,2021,2021,2021
E18095,MT,2021-06-07,25.067,1,0.0,2021,2021,2021,2021
E18096,MT,2021-02-07,36.0,1,0.0,2021,2021,2021,2021
E18097,MT,2021-05-28,28.484,1,0.0,2021,2021,2021,2021
E18098,MT,2021-05-17,31.258,1,0.0,2021,2021,2021,2021
E18099,MT,2021-05-11,32.516,1,0.0,2021,2021,2021,2021
E18100,MT,2021-04-29,36.133,1,0.0,2021,2021,2021,2021
E18101,MT,2021-03-05,33.677,1,0.0,2021,2021,2021,2021
E18102,PA,2021-04-29,52.133,1,0.0,2021,2021,2021,2021
E18103,RO,2021-02-11,59.214,1,0.0,2021,2021,2021,2021
E18104,MT,2021-05-28,25.484,1,0.0,2021,2021,2021,2021
E18105,PA,2021-05-29,25.258,1,0.0,2021,2021,2021,2021
E18106,PA,2021-06-16,21.333,1,0.0,2021,2021,2021,2021
E18107,PA,2021-05-29,23.323,1,0.0,2021,2021,2021,2021
E18108,PA,2021-05-23,21.774,1,0.0,2021,2021,2021,2021
E18109,MT,2021-06-27,18.5,1,0.0,2021,2021,2021,2021
E18111,RO,2021-07-29,18.387,1,0.0,2021,2021,2021,2021
E18112,MT,2021-03-31,35.0,1,0.0,2021,2021,2021,2021
E18113,MT,2021-01-18,39.0,1,0.0,2021,2021,2021,2021
E18115,RO,2021-08-10,12.065,1,0.0,2021,2021,2021,2021
E18116,MT,2021-06-11,51.6,1,0.0,2021,2021,2021,2021
E18118,PA,2021-05-17,50.968,1,0.0,2021,2021,2021,2021
E18121,PA,2021-05-17,45.516,1,0.0,2021,2021,2021,2021
E18122,MT,2021-01-11,40.29,1,0.0,2021,2021,2021,2021
E18123,MT,2021-05-30,54.323,1,0.0,2021,2021,2021,2021
E18124,PA,2021-04-17,51.0,1,0.0,2021,2021,2021,2021
E18125,MT,2021-01-06,79.226,1,0.0,2021,2021,2021,2021
E18127,MT,2021-05-18,32.258,1,0.0,2021,2021,2021,2021
E18129,PA,2021-05-29,45.516,1,0.0,2021,2021,2021,2021
E18130,AM,2021-01-06,29.419,1,0.0,2021,2021,2021,2021
E18131,PA,2021-05-29,23.387,1,0.0,2021,2021,2021,2021
E18132,AM,2021-05-30,18.161,1,0.0,2021,2021,2021,2021
E18134,PA,2021-05-13,57.645,1,0.0,2021,2021,2021,2021
E18135,PA,2021-05-23,45.065,1,0.0,2021,2021,2021,2021
E18136,AM,2021-07-05,19.032,1,0.0,2021,2021,2021,2021
E18137,PA,2021-10-19,4.548,1,0.0,2021,2021,2021,2021
E18138,PA,2021-06-04,68.0,1,0.0,2021,2021,2021,2021
E18139,PA,2022-01-06,0.0,1,0.0,2021,2021,2021,2021
E18140,PA,2021-05-16,21.968,1,0.0,2021,2021,2021,2021
E18141,PA,2021-06-16,14.467,1,0.0,2021,2021,2021,2021
E18142,RO,2021-08-04,30.194,1,0.0,2021,2021,2021,2021
E18143,PA,2021-04-17,24.433,1,0.0,2021,2021,2021,2021
E18144,PA,2021-06-04,40.933,1,0.0,2021,2021,2021,2021
E18145,PA,2021-05-05,50.065,1,0.0,2021,2021,2021,2021
E18147,PA,2021-05-18,111.032,1,0.0,2021,2021,2021,2021
E18148,PA,2021-01-23,20.258,1,0.0,2021,2021,2021,2021
E18149,AM,2021-01-12,29.839,1,0.0,2021,2021,2021,2021
E18150,PA,2021-01-11,21.645,1,0.0,2021,2021,2021,2021
E18151,PA,2021-07-22,10.581,1,0.0,2021,2021,2021,2021
E18152,PA,2021-02-04,17.0,1,0.0,2021,2021,2021,2021
E18153,PA,2021-05-23,19.516,1,0.0,2021,2021,2021,2021
E18154,PA,2021-03-07,65.0,1,0.0,2021,2021,2021,2021
E18155,RO,2021-07-10,18.065,1,0.0,2021,2021,2021,2021
E18156,PA,2021-07-16,12.419,1,0.0,2021,2021,2021,2021
E18157,MT,2021-01-01,35.968,1,0.0,2021,2021,2021,2021
E18158,PA,2021-04-12,30.0,1,0.0,2021,2021,2021,2021
E18159,PA,2021-05-29,50.516,1,0.0,2021,2021,2021,2021
E18160,PA,2021-05-29,42.645,1,0.0,2021,2021,2021,2021
